Tau,SF,+-
1787.87,7.1106e-23,4.80338e-24
1790.5,6.95128e-23,4.57418e-24
1793.12,6.98704e-23,4.4978e-24
1795.74,6.76174e-23,4.66538e-24
1798.36,7.00556e-23,4.76279e-24
1800.98,7.90829e-23,5.08566e-24
1803.6,7.84991e-23,5.16803e-24
1806.22,7.45622e-23,5.23882e-24
1808.85,7.57529e-23,5.18126e-24
1811.47,6.83032e-23,4.54866e-24
1814.09,6.54481e-23,4.70888e-24
1816.71,7.27191e-23,5.00428e-24
1819.33,7.01676e-23,4.67462e-24
1821.95,6.67931e-23,4.86347e-24
1824.58,7.00037e-23,5.19662e-24
1827.2,6.7641e-23,4.84633e-24
1829.82,7.10032e-23,5.32784e-24
1832.44,7.44168e-23,5.4988e-24
1835.06,7.26537e-23,5.42101e-24
1837.68,7.39572e-23,5.48143e-24
1840.3,7.40847e-23,5.51042e-24
1842.93,7.10819e-23,5.18007e-24
1845.55,7.19304e-23,5.30846e-24
1848.17,6.48179e-23,5.03285e-24
1850.79,6.67325e-23,4.82389e-24
1853.41,6.73734e-23,5.14637e-24
1856.03,6.24449e-23,4.8165e-24
1858.65,6.45435e-23,4.37678e-24
1861.28,6.08229e-23,4.14378e-24
1863.9,5.77408e-23,4.37686e-24
1866.52,6.13801e-23,4.4316e-24
1869.14,5.95363e-23,3.95408e-24
1871.76,5.5161e-23,4.09218e-24
1874.38,5.92548e-23,4.62379e-24
1877.01,6.10376e-23,4.19785e-24
1879.63,5.85069e-23,4.42066e-24
1882.25,5.78601e-23,3.94393e-24
1884.87,6.04206e-23,4.34177e-24
1887.49,6.24603e-23,4.81365e-24
1890.11,5.70374e-23,4.17079e-24
1892.73,6.24274e-23,3.9048e-24
1895.36,6.96815e-23,4.7821e-24
1897.98,6.693e-23,4.3662e-24
1900.6,6.88978e-23,4.42548e-24
1903.22,7.34105e-23,4.84031e-24
1905.84,6.77151e-23,4.61173e-24
1908.46,7.00982e-23,4.66311e-24
1911.09,7.14111e-23,4.83369e-24
1913.71,7.01028e-23,4.99024e-24
1916.33,7.60634e-23,5.24798e-24
1918.95,7.58897e-23,4.63694e-24
1921.57,7.88688e-23,5.08098e-24
1924.19,8.62148e-23,5.895e-24
1926.81,7.96926e-23,4.83859e-24
1929.44,8.88854e-23,5.56828e-24
1932.06,8.95178e-23,5.75559e-24
1934.68,8.8352e-23,5.51092e-24
1937.3,9.08189e-23,5.39875e-24
1939.92,9.2e-23,5.40195e-24
1942.54,9.41279e-23,5.27818e-24
1945.16,1.01616e-22,5.75314e-24
1947.79,9.70509e-23,5.64275e-24
1950.41,9.47164e-23,5.25215e-24
1953.03,9.07283e-23,5.01929e-24
1955.65,9.7199e-23,6.22698e-24
1958.27,9.02435e-23,5.10398e-24
1960.89,9.33925e-23,5.22841e-24
1963.52,9.50075e-23,5.61545e-24
1966.14,9.1633e-23,5.18263e-24
1968.76,8.55639e-23,4.69361e-24
1971.38,9.53166e-23,4.97411e-24
1974,1.03625e-22,6.29448e-24
1976.62,9.78924e-23,5.68003e-24
1979.24,1.06457e-22,6.88487e-24
1981.87,1.06405e-22,7.70053e-24
1984.49,9.16207e-23,6.07381e-24
1987.11,1.01706e-22,6.70086e-24
1989.73,9.04863e-23,7.06149e-24
1992.35,8.68706e-23,5.99961e-24
1994.97,8.43921e-23,5.82e-24
1997.6,8.80385e-23,6.52277e-24
2000.22,9.17911e-23,7.33573e-24
2002.84,8.93324e-23,6.1176e-24
2005.46,8.68794e-23,6.93464e-24
2008.08,8.02793e-23,5.22378e-24
2010.7,8.01311e-23,4.84284e-24
2013.32,8.61283e-23,5.18241e-24
2015.95,8.86882e-23,5.69498e-24
2018.57,9.19784e-23,4.98492e-24
2021.19,9.50368e-23,5.4296e-24
2023.81,9.8848e-23,6.00775e-24
2026.43,1.0398e-22,5.99871e-24
2029.05,1.04399e-22,6.45088e-24
2031.67,1.01059e-22,6.35091e-24
2034.3,9.87671e-23,6.13957e-24
2036.92,1.02946e-22,7.3792e-24
2039.54,9.38519e-23,6.62713e-24
2042.16,8.96579e-23,6.53638e-24
2044.78,7.97135e-23,5.45951e-24
2047.4,7.49317e-23,4.62339e-24
2050.03,7.49176e-23,5.19419e-24
2052.65,7.5633e-23,4.63542e-24
2055.27,7.8566e-23,5.38673e-24
2057.89,8.09934e-23,5.64678e-24
2060.51,7.57315e-23,4.25491e-24
2063.13,7.7828e-23,4.90725e-24
2065.75,7.8823e-23,4.86093e-24
2068.38,8.23551e-23,5.02531e-24
2071,8.16923e-23,5.11065e-24
2073.62,8.62872e-23,6.04277e-24
2076.24,8.68845e-23,5.45279e-24
2078.86,8.60089e-23,5.84455e-24
2081.48,8.6196e-23,5.92218e-24
2084.11,8.77286e-23,6.88953e-24
2086.73,8.33942e-23,6.34136e-24
2089.35,8.18013e-23,5.71811e-24
2091.97,7.906e-23,5.61289e-24
2094.59,8.24674e-23,5.86323e-24
2097.21,8.29199e-23,6.02514e-24
2099.83,8.10737e-23,6.1898e-24
2102.46,7.88856e-23,5.63096e-24
2105.08,7.72391e-23,5.69429e-24
2107.7,7.23398e-23,5.05909e-24
2110.32,7.14792e-23,5.48336e-24
2112.94,7.18739e-23,5.22345e-24
2115.56,7.07958e-23,6.06134e-24
2118.18,6.46755e-23,4.79562e-24
2120.81,6.8168e-23,4.79723e-24
2123.43,6.32868e-23,4.38765e-24
2126.05,6.61244e-23,5.44647e-24
2128.67,6.49202e-23,4.85111e-24
2131.29,6.39331e-23,4.36182e-24
2133.91,6.98839e-23,5.24917e-24
2136.54,6.76628e-23,5.2743e-24
2139.16,6.67471e-23,4.80724e-24
2141.78,6.44309e-23,4.89466e-24
2144.4,6.75728e-23,5.67817e-24
2147.02,6.48205e-23,4.76277e-24
2149.64,6.21961e-23,5.23934e-24
2152.26,6.4627e-23,5.03871e-24
2154.89,6.92555e-23,5.04512e-24
2157.51,6.18446e-23,5.08757e-24
2160.13,6.5984e-23,5.23465e-24
2162.75,6.45203e-23,5.04616e-24
2165.37,7.13039e-23,5.68291e-24
2167.99,6.60146e-23,5.24484e-24
2170.62,6.94876e-23,5.80669e-24
2173.24,7.61378e-23,5.70399e-24
2175.86,7.07184e-23,5.45764e-24
2178.48,7.505e-23,5.70586e-24
2181.1,8.52328e-23,5.98063e-24
2183.72,7.83362e-23,6.27392e-24
2186.34,8.02043e-23,6.2897e-24
2188.97,8.53923e-23,6.36547e-24
2191.59,8.37813e-23,6.63768e-24
2194.21,9.0423e-23,7.15308e-24
2196.83,9.01447e-23,6.65673e-24
2199.45,9.61508e-23,7.54421e-24
2202.07,9.09662e-23,7.15728e-24
2204.69,9.46162e-23,7.11426e-24
2207.32,9.38998e-23,7.18446e-24
2209.94,9.16549e-23,7.93166e-24
2212.56,9.02624e-23,6.79744e-24
2215.18,9.02897e-23,7.42084e-24
2217.8,9.00447e-23,8.16466e-24
2220.42,8.66466e-23,7.34619e-24
2223.05,8.84049e-23,6.86758e-24
2225.67,8.47965e-23,7.22614e-24
2228.29,9.00025e-23,7.47855e-24
2230.91,8.6453e-23,7.00708e-24
2233.53,9.84135e-23,8.93507e-24
2236.15,9.83203e-23,9.5689e-24
2238.77,8.97723e-23,7.51724e-24
2241.4,1.00358e-22,8.67163e-24
2244.02,1.01693e-22,1.00427e-23
2246.64,9.07934e-23,7.65288e-24
2249.26,9.31423e-23,7.93927e-24
2251.88,9.208e-23,7.99336e-24
2254.5,9.58984e-23,7.89269e-24
2257.13,9.13539e-23,7.11732e-24
2259.75,9.71763e-23,8.44405e-24
2262.37,9.79316e-23,8.16469e-24
2264.99,9.17922e-23,6.97793e-24
2267.61,9.41477e-23,8.01105e-24
2270.23,9.87898e-23,8.36856e-24
2272.85,8.99334e-23,6.78878e-24
2275.48,9.69779e-23,8.30972e-24
2278.1,9.26674e-23,8.01612e-24
2280.72,8.59039e-23,6.90719e-24
2283.34,8.12194e-23,6.52274e-24
2285.96,8.55167e-23,8.4708e-24
2288.58,7.71956e-23,6.61271e-24
2291.21,8.03283e-23,7.38734e-24
2293.83,8.07969e-23,7.38712e-24
2296.45,8.09918e-23,7.51953e-24
2299.07,8.01538e-23,6.94611e-24
2301.69,8.40112e-23,7.30804e-24
2304.31,8.7103e-23,8.31425e-24
2306.93,8.08182e-23,6.61522e-24
2309.56,8.42753e-23,7.8877e-24
2312.18,8.23382e-23,7.05236e-24
2314.8,7.70812e-23,6.21822e-24
2317.42,8.11341e-23,6.98103e-24
2320.04,8.92426e-23,7.10638e-24
2322.66,8.85482e-23,6.8244e-24
2325.28,8.96605e-23,7.7359e-24
2327.91,8.87746e-23,7.594e-24
2330.53,9.0103e-23,7.11683e-24
2333.15,9.4865e-23,8.48172e-24
2335.77,8.99946e-23,8.25821e-24
2338.39,8.55227e-23,7.42717e-24
2341.01,8.54402e-23,7.60768e-24
2343.64,8.42713e-23,8.06388e-24
2346.26,8.61674e-23,7.54808e-24
2348.88,8.85418e-23,7.8557e-24
2351.5,8.68379e-23,8.09909e-24
2354.12,8.95974e-23,8.43062e-24
2356.74,8.89503e-23,7.00805e-24
2359.36,8.73686e-23,7.12174e-24
2361.99,9.0382e-23,7.68135e-24
2364.61,8.85605e-23,7.84429e-24
2367.23,8.53556e-23,6.98092e-24
2369.85,8.87697e-23,7.61865e-24
2372.47,9.21114e-23,7.6561e-24
2375.09,9.07888e-23,7.56009e-24
2377.72,8.75005e-23,7.31872e-24
2380.34,8.39707e-23,7.27227e-24
2382.96,8.89988e-23,7.20506e-24
2385.58,8.59556e-23,7.02028e-24
2388.2,8.83362e-23,6.75834e-24
2390.82,7.90898e-23,6.3869e-24
2393.44,7.24212e-23,6.28658e-24
2396.07,8.08704e-23,7.99913e-24
2398.69,8.37587e-23,7.35817e-24
2401.31,7.69752e-23,6.79995e-24
2403.93,8.29793e-23,7.57129e-24
2406.55,8.22672e-23,7.42383e-24
2409.17,7.59833e-23,6.25886e-24
2411.79,7.98828e-23,6.67703e-24
2414.42,7.41824e-23,6.40747e-24
2417.04,7.33529e-23,5.87349e-24
2419.66,7.59759e-23,6.48936e-24
2422.28,7.72877e-23,7.0695e-24
2424.9,7.71273e-23,6.81157e-24
2427.52,6.8749e-23,6.7011e-24
2430.15,7.64439e-23,7.40479e-24
2432.77,6.54703e-23,6.44522e-24
2435.39,6.69645e-23,6.35673e-24
2438.01,7.39403e-23,7.69207e-24
2440.63,6.83774e-23,6.4578e-24
2443.25,6.96935e-23,6.34234e-24
2445.87,7.47706e-23,7.41667e-24
2448.5,7.80722e-23,7.28279e-24
2451.12,7.26635e-23,6.20875e-24
2453.74,7.68799e-23,7.84694e-24
2456.36,8.38434e-23,8.02531e-24
2458.98,8.17137e-23,7.4664e-24
2461.6,7.89491e-23,7.32191e-24
2464.23,8.94859e-23,8.45754e-24
2466.85,8.50126e-23,7.55365e-24
2469.47,7.74444e-23,6.48546e-24
2472.09,8.86142e-23,8.45123e-24
2474.71,8.45039e-23,8.19942e-24
2477.33,8.57025e-23,7.42237e-24
2479.95,9.0479e-23,8.68594e-24
2482.58,9.20257e-23,8.6095e-24
2485.2,8.74534e-23,7.30814e-24
2487.82,8.90056e-23,8.31237e-24
2490.44,8.93837e-23,8.4488e-24
2493.06,8.7436e-23,7.66957e-24
2495.68,8.77814e-23,8.19243e-24
2498.3,9.49216e-23,9.49243e-24
2500.93,8.44025e-23,7.68674e-24
2503.55,7.71048e-23,7.27321e-24
2506.17,7.68414e-23,7.88044e-24
2508.79,7.7003e-23,8.27643e-24
2511.41,7.5218e-23,8.02266e-24
2514.03,8.36206e-23,9.05854e-24
2516.66,7.80427e-23,8.06166e-24
2519.28,8.07624e-23,8.4701e-24
2521.9,8.39593e-23,9.18837e-24
2524.52,8.23171e-23,8.6264e-24
2527.14,7.76655e-23,7.74822e-24
2529.76,7.88212e-23,8.50591e-24
2532.38,7.88653e-23,8.24936e-24
2535.01,7.45147e-23,7.33416e-24
2537.63,7.79817e-23,8.35269e-24
2540.25,8.52231e-23,8.28282e-24
2542.87,7.75644e-23,6.97065e-24
2545.49,7.19521e-23,6.84269e-24
2548.11,7.81365e-23,6.95355e-24
2550.74,8.11612e-23,7.12841e-24
2553.36,7.18496e-23,6.50278e-24
2555.98,7.87817e-23,7.2668e-24
2558.6,8.40902e-23,7.77685e-24
2561.22,7.97515e-23,6.98774e-24
2563.84,8.44843e-23,8.41205e-24
2566.46,7.64411e-23,7.41469e-24
2569.09,7.46589e-23,6.37518e-24
2571.71,7.60154e-23,7.59629e-24
2574.33,7.43084e-23,7.58736e-24
2576.95,8.31401e-23,7.54651e-24
2579.57,8.15164e-23,7.7707e-24
2582.19,7.83828e-23,7.77551e-24
2584.81,8.24774e-23,8.48841e-24
2587.44,8.66722e-23,9.55689e-24
2590.06,9.12855e-23,9.45917e-24
2592.68,8.84103e-23,9.5574e-24
2595.3,9.71974e-23,1.11962e-23
2597.92,1.03051e-22,1.04295e-23
2600.54,8.32165e-23,9.07284e-24
2603.17,9.20172e-23,8.67326e-24
2605.79,9.31578e-23,9.83304e-24
2608.41,8.62203e-23,8.81599e-24
2611.03,9.13274e-23,8.73408e-24
2613.65,8.6159e-23,9.19953e-24
2616.27,9.49762e-23,9.68266e-24
2618.89,9.57137e-23,8.72587e-24
2621.52,9.63661e-23,9.36025e-24
2624.14,9.77441e-23,9.48206e-24
2626.76,8.73674e-23,8.18037e-24
2629.38,8.85323e-23,8.897e-24
2632,9.15416e-23,8.97068e-24
2634.62,8.65615e-23,7.93104e-24
2637.25,8.83258e-23,9.01712e-24
2639.87,8.50276e-23,8.58329e-24
2642.49,8.40447e-23,8.01366e-24
2645.11,8.70949e-23,9.31979e-24
2647.73,8.80212e-23,9.09592e-24
2650.35,8.60685e-23,9.45975e-24
2652.97,9.40327e-23,9.39711e-24
2655.6,9.46448e-23,1.0538e-23
2658.22,1.00953e-22,1.15521e-23
2660.84,1.00204e-22,1.04634e-23
2663.46,1.04074e-22,1.07639e-23
2666.08,9.84897e-23,1.08856e-23
2668.7,1.05786e-22,1.02087e-23
2671.32,9.87679e-23,9.64484e-24
2673.95,9.27416e-23,9.05177e-24
2676.57,1.0224e-22,9.54904e-24
2679.19,1.0191e-22,1.03051e-23
2681.81,9.809e-23,9.02078e-24
2684.43,9.47215e-23,9.13225e-24
2687.05,9.84989e-23,9.31468e-24
2689.68,9.13075e-23,8.71286e-24
2692.3,9.23412e-23,9.14149e-24
2694.92,9.4296e-23,8.75891e-24
2697.54,9.59957e-23,9.06368e-24
2700.16,8.82738e-23,9.60864e-24
2702.78,9.14792e-23,8.95072e-24
2705.4,9.38231e-23,9.29436e-24
2708.03,9.2335e-23,9.58609e-24
2710.65,8.55526e-23,8.29196e-24
2713.27,9.44058e-23,9.08306e-24
2715.89,9.38377e-23,1.02402e-23
2718.51,9.0226e-23,9.44598e-24
2721.13,8.76605e-23,8.81458e-24
2723.76,9.12337e-23,8.80323e-24
2726.38,8.70826e-23,8.57535e-24
2729,8.37613e-23,8.03073e-24
2731.62,8.41599e-23,8.12293e-24
2734.24,8.02731e-23,7.63321e-24
2736.86,8.63824e-23,8.25929e-24
2739.48,9.21825e-23,9.17192e-24
2742.11,1.02046e-22,9.60948e-24
2744.73,1.03263e-22,1.00414e-23
2747.35,1.12473e-22,1.13862e-23
2749.97,9.33675e-23,1.03028e-23
2752.59,1.05223e-22,1.08902e-23
2755.21,9.91959e-23,1.0546e-23
2757.83,9.29119e-23,1.04045e-23
2760.46,1.0038e-22,1.06031e-23
2763.08,1.08108e-22,1.10882e-23
2765.7,9.25895e-23,1.10783e-23
2768.32,9.26971e-23,1.07106e-23
2770.94,1.00195e-22,1.10871e-23
2773.56,9.78732e-23,1.12723e-23
2776.19,9.85673e-23,1.09746e-23
2778.81,9.96883e-23,1.12137e-23
2781.43,1.05502e-22,1.20603e-23
2784.05,1.01461e-22,1.23242e-23
2786.67,1.01841e-22,1.17122e-23
2789.29,1.03672e-22,1.22786e-23
2791.91,1.07762e-22,1.33592e-23
2794.54,9.39002e-23,1.23848e-23
2797.16,1.2295e-22,1.56122e-23
2799.78,1.05795e-22,1.48731e-23
2802.4,1.02077e-22,1.48381e-23
2805.02,1.2157e-22,1.71147e-23
2807.64,1.11268e-22,1.67076e-23
2810.27,1.12538e-22,1.54772e-23
2812.89,1.07311e-22,1.59766e-23
2815.51,1.07336e-22,1.59119e-23
2818.13,1.04106e-22,1.52798e-23
2820.75,1.03455e-22,1.44429e-23
2823.37,1.01343e-22,1.43663e-23
2825.99,9.51807e-23,1.27096e-23
2828.62,1.01721e-22,1.39795e-23
2831.24,9.1966e-23,1.23199e-23
2833.86,9.63211e-23,1.29253e-23
2836.48,9.15338e-23,1.12579e-23
2839.1,9.88016e-23,1.19114e-23
2841.72,1.05058e-22,1.33161e-23
2844.34,1.11527e-22,1.35937e-23
2846.97,1.01055e-22,1.17831e-23
2849.59,1.11385e-22,1.54115e-23
2852.21,1.25451e-22,1.7943e-23
2854.83,1.30221e-22,1.74754e-23
2857.45,1.20611e-22,1.79222e-23
2860.07,1.50369e-22,2.15798e-23
2862.7,1.54005e-22,2.09531e-23
2865.32,1.30433e-22,1.85345e-23
2867.94,1.40819e-22,1.88977e-23
2870.56,1.33677e-22,1.71824e-23
2873.18,1.15943e-22,1.57324e-23
2875.8,1.25065e-22,1.46056e-23
2878.42,1.43333e-22,1.7745e-23
2881.05,1.20059e-22,1.53178e-23
2883.67,1.26593e-22,1.61097e-23
2886.29,1.34094e-22,1.68975e-23
2888.91,1.2273e-22,1.60551e-23
2891.53,1.23351e-22,1.68797e-23
2894.15,1.39292e-22,1.61596e-23
2896.78,1.36876e-22,1.80395e-23
2899.4,1.32542e-22,1.81107e-23
2902.02,1.51924e-22,1.75823e-23
2904.64,1.46937e-22,1.89456e-23
2907.26,1.38192e-22,1.89317e-23
2909.88,1.32202e-22,1.82106e-23
2912.5,1.63244e-22,2.21399e-23
2915.13,1.38728e-22,2.02374e-23
2917.75,1.43714e-22,1.97204e-23
2920.37,1.4817e-22,1.87e-23
2922.99,1.3687e-22,1.82433e-23
2925.61,1.34924e-22,1.8404e-23
2928.23,1.24191e-22,1.5885e-23
2930.85,1.19201e-22,1.67654e-23
2933.48,1.04316e-22,1.65935e-23
2936.1,1.00517e-22,1.48878e-23
2938.72,1.21547e-22,1.90292e-23
2941.34,9.73872e-23,1.64264e-23
2943.96,1.12745e-22,1.81237e-23
2946.58,1.14153e-22,1.81534e-23
2949.21,9.55663e-23,1.51828e-23
2951.83,1.02388e-22,1.57589e-23
2954.45,1.11627e-22,1.63019e-23
2957.07,1.0962e-22,1.64683e-23
2959.69,1.01593e-22,1.6041e-23
2962.31,1.33964e-22,2.09054e-23
2964.93,1.01324e-22,1.71948e-23
2967.56,1.0024e-22,1.61698e-23
2970.18,1.08674e-22,1.68385e-23
2972.8,9.92028e-23,1.67527e-23
2975.42,9.77904e-23,1.51564e-23
2978.04,1.05591e-22,1.68268e-23
2980.66,1.08091e-22,1.64972e-23
2983.29,1.08362e-22,1.81796e-23
2985.91,1.16412e-22,1.61633e-23
2988.53,1.07011e-22,1.59606e-23
2991.15,1.08703e-22,1.77275e-23
2993.77,1.17596e-22,1.77602e-23
2996.39,1.16072e-22,1.62535e-23
2999.01,1.15449e-22,1.70516e-23
3001.64,1.16284e-22,1.63038e-23
3004.26,1.21241e-22,1.78519e-23
3006.88,1.0708e-22,1.51023e-23
3009.5,1.15494e-22,1.58406e-23
3012.12,1.17217e-22,1.57661e-23
3014.74,1.0437e-22,1.43861e-23
3017.36,1.15418e-22,1.56631e-23
3019.99,1.21686e-22,1.80457e-23
3022.61,1.10478e-22,1.74913e-23
3025.23,1.00885e-22,1.75242e-23
3027.85,1.23941e-22,1.86971e-23
3030.47,1.01896e-22,1.85342e-23
3033.09,1.06559e-22,1.58977e-23
3035.72,1.15126e-22,1.64088e-23
3038.34,1.02436e-22,1.53467e-23
3040.96,1.10127e-22,1.5551e-23
3043.58,1.18668e-22,1.62524e-23
3046.2,9.79226e-23,1.27843e-23
3048.82,1.00722e-22,1.25271e-23
3051.44,8.99566e-23,1.28133e-23
3054.07,9.72281e-23,1.43562e-23
3056.69,8.84366e-23,1.38647e-23
3059.31,8.90862e-23,1.40911e-23
3061.93,8.5187e-23,1.16299e-23
3064.55,7.6254e-23,1.13288e-23
3067.17,8.32043e-23,1.4546e-23
3069.8,7.93076e-23,1.249e-23
3072.42,7.92014e-23,1.33085e-23
3075.04,8.2609e-23,1.55587e-23
3077.66,8.58065e-23,1.54572e-23
3080.28,7.86583e-23,1.30717e-23
3082.9,9.04779e-23,2.03694e-23
3085.52,8.67777e-23,1.86785e-23
3088.15,7.76928e-23,1.55954e-23
3090.77,7.89871e-23,1.64339e-23
3093.39,6.79977e-23,1.61255e-23
3096.01,7.72761e-23,1.27581e-23
3098.63,6.45322e-23,1.20381e-23
3101.25,7.14734e-23,1.42369e-23
3103.87,5.89671e-23,1.06009e-23
3106.5,6.95464e-23,1.21972e-23
3109.12,5.96151e-23,1.28712e-23
3111.74,6.01723e-23,1.14698e-23
3114.36,5.79246e-23,1.04372e-23
3116.98,5.82535e-23,1.28875e-23
3119.6,6.96267e-23,1.37109e-23
3122.23,5.96484e-23,9.23096e-24
