Tau,SF,+-
1835.96,3.14461e-22,1.87435e-23
1838.66,3.25308e-22,2.05243e-23
1841.36,3.1637e-22,2.09329e-23
1844.05,3.27581e-22,2.12253e-23
1846.75,3.16573e-22,2.11602e-23
1849.44,3.32497e-22,2.09619e-23
1852.14,3.4693e-22,2.20151e-23
1854.84,3.19911e-22,2.03242e-23
1857.53,3.37061e-22,2.15672e-23
1860.23,3.51808e-22,2.26712e-23
1862.92,3.34897e-22,2.14997e-23
1865.62,3.29975e-22,1.95675e-23
1868.32,3.4123e-22,2.22416e-23
1871.01,3.29899e-22,1.95772e-23
1873.71,3.30331e-22,1.968e-23
1876.4,3.65633e-22,2.33157e-23
1879.1,3.44081e-22,1.91271e-23
1881.8,3.5559e-22,2.04935e-23
1884.49,3.3953e-22,2.13508e-23
1887.19,3.46376e-22,2.2243e-23
1889.88,3.64781e-22,2.43834e-23
1892.58,3.74914e-22,2.22079e-23
1895.28,3.42021e-22,2.17873e-23
1897.97,3.51576e-22,2.34129e-23
1900.67,3.53417e-22,2.06118e-23
1903.36,3.87995e-22,2.38081e-23
1906.06,3.85298e-22,2.4353e-23
1908.76,3.89823e-22,2.32314e-23
1911.45,3.93473e-22,2.37907e-23
1914.15,3.79454e-22,2.2235e-23
1916.84,3.76865e-22,2.27877e-23
1919.54,3.73796e-22,2.26865e-23
1922.24,4.06555e-22,2.5642e-23
1924.93,3.98179e-22,2.48473e-23
1927.63,3.56646e-22,2.30858e-23
1930.32,3.7402e-22,2.33614e-23
1933.02,3.81715e-22,2.21256e-23
1935.72,3.88816e-22,2.54627e-23
1938.41,3.7686e-22,2.57736e-23
1941.11,3.79346e-22,2.46047e-23
1943.8,3.60673e-22,2.41843e-23
1946.5,4.28262e-22,2.81769e-23
1949.2,3.82498e-22,2.58292e-23
1951.89,3.54534e-22,2.15384e-23
1954.59,3.88287e-22,2.47506e-23
1957.28,3.67479e-22,2.21112e-23
1959.98,3.42238e-22,1.97048e-23
1962.68,3.94087e-22,2.31086e-23
1965.37,3.66759e-22,2.27212e-23
1968.07,3.71379e-22,2.12608e-23
1970.76,3.90537e-22,2.2348e-23
1973.46,3.85893e-22,2.39177e-23
1976.16,3.79327e-22,2.43391e-23
1978.85,4.04582e-22,2.5154e-23
1981.55,3.61193e-22,2.31243e-23
1984.24,3.79527e-22,2.2367e-23
1986.94,3.98539e-22,2.45323e-23
1989.64,3.91312e-22,2.3807e-23
1992.33,3.93101e-22,2.26113e-23
1995.03,3.7343e-22,2.2938e-23
1997.72,3.78357e-22,2.33462e-23
2000.42,3.91856e-22,2.40706e-23
2003.12,3.76722e-22,2.2077e-23
2005.81,3.77925e-22,2.3967e-23
2008.51,3.90658e-22,2.4014e-23
2011.2,3.70949e-22,2.18589e-23
2013.9,3.61294e-22,2.2173e-23
2016.59,3.75366e-22,2.22826e-23
2019.29,3.70365e-22,2.24916e-23
2021.99,3.52909e-22,2.28093e-23
2024.68,3.73146e-22,2.28217e-23
2027.38,3.66003e-22,2.18063e-23
2030.07,3.72257e-22,2.32683e-23
2032.77,4.24839e-22,2.84422e-23
2035.47,3.94299e-22,2.44728e-23
2038.16,3.59216e-22,2.25806e-23
2040.86,3.62143e-22,2.2969e-23
2043.55,3.62596e-22,2.26269e-23
2046.25,3.6184e-22,2.44055e-23
2048.95,3.66922e-22,2.33153e-23
2051.64,3.72831e-22,2.22829e-23
2054.34,3.57402e-22,2.17229e-23
2057.03,3.80728e-22,2.55661e-23
2059.73,3.74226e-22,2.39988e-23
2062.43,3.84651e-22,2.54931e-23
2065.12,3.99547e-22,2.6044e-23
2067.82,3.96255e-22,2.72647e-23
2070.51,4.30679e-22,3.53693e-23
2073.21,3.66939e-22,2.18014e-23
2075.91,3.88659e-22,2.34145e-23
2078.6,3.84688e-22,2.38623e-23
2081.3,3.80917e-22,2.20876e-23
2083.99,3.46348e-22,1.90578e-23
2086.69,3.74637e-22,2.39172e-23
2089.39,3.6822e-22,2.35105e-23
2092.08,3.69855e-22,2.43056e-23
2094.78,3.76195e-22,2.44116e-23
2097.47,3.84152e-22,2.53013e-23
2100.17,3.55438e-22,2.49853e-23
2102.87,3.72702e-22,2.3838e-23
2105.56,3.51142e-22,2.29743e-23
2108.26,3.38202e-22,1.87504e-23
2110.95,3.61535e-22,2.10322e-23
2113.65,3.56186e-22,2.3313e-23
2116.35,3.7261e-22,2.11544e-23
2119.04,3.62622e-22,2.35951e-23
2121.74,3.65618e-22,2.28082e-23
2124.43,3.5352e-22,2.33927e-23
2127.13,3.52469e-22,2.11015e-23
2129.83,3.56641e-22,2.19777e-23
2132.52,3.54449e-22,2.2308e-23
2135.22,3.60976e-22,2.19477e-23
2137.91,3.67661e-22,2.39131e-23
2140.61,3.38874e-22,2.07548e-23
2143.31,3.48857e-22,2.23108e-23
2146,3.56447e-22,2.2571e-23
2148.7,3.47398e-22,2.23727e-23
2151.39,3.24378e-22,1.96796e-23
2154.09,3.31759e-22,2.10286e-23
2156.79,3.32558e-22,2.24636e-23
2159.48,3.47447e-22,2.22876e-23
2162.18,3.30541e-22,2.00388e-23
2164.87,3.30609e-22,1.99223e-23
2167.57,3.35482e-22,2.14466e-23
2170.27,3.50299e-22,2.25709e-23
2172.96,3.48535e-22,2.23337e-23
2175.66,3.63136e-22,2.18751e-23
2178.35,3.15677e-22,1.80101e-23
2181.05,3.41634e-22,2.13106e-23
2183.75,3.48299e-22,2.19949e-23
2186.44,3.25975e-22,1.90396e-23
2189.14,3.46782e-22,2.15106e-23
2191.83,3.37855e-22,2.04436e-23
2194.53,3.31204e-22,1.91263e-23
2197.23,3.52819e-22,2.20755e-23
2199.92,3.12774e-22,1.8903e-23
2202.62,3.31375e-22,1.95632e-23
2205.31,3.46399e-22,2.01645e-23
2208.01,3.19435e-22,1.90953e-23
2210.71,3.27172e-22,2.0985e-23
2213.4,3.64932e-22,2.1794e-23
2216.1,3.40794e-22,1.91378e-23
2218.79,3.32498e-22,1.97463e-23
2221.49,3.42336e-22,2.02821e-23
2224.19,3.45387e-22,2.07178e-23
2226.88,3.6382e-22,2.21932e-23
2229.58,3.70463e-22,2.31785e-23
2232.27,3.26878e-22,2.05548e-23
2234.97,3.49695e-22,2.19902e-23
2237.67,3.47505e-22,2.1452e-23
2240.36,3.5895e-22,2.21193e-23
2243.06,3.47643e-22,2.18151e-23
2245.75,3.61951e-22,2.20791e-23
2248.45,3.45829e-22,2.10574e-23
2251.15,3.68796e-22,2.40721e-23
2253.84,3.67969e-22,2.18182e-23
2256.54,3.69435e-22,2.40747e-23
2259.23,3.68219e-22,2.40029e-23
2261.93,3.45836e-22,2.10973e-23
2264.63,3.90077e-22,2.51567e-23
2267.32,3.75894e-22,2.36603e-23
2270.02,3.69034e-22,2.24812e-23
2272.71,3.89747e-22,2.46149e-23
2275.41,3.79196e-22,2.41169e-23
2278.11,3.55684e-22,2.17933e-23
2280.8,3.93427e-22,2.51713e-23
2283.5,3.77743e-22,2.38367e-23
2286.19,3.87858e-22,2.44338e-23
2288.89,3.88633e-22,2.32596e-23
2291.59,3.78751e-22,2.32165e-23
2294.28,3.86795e-22,2.31877e-23
2296.98,3.79165e-22,2.33514e-23
2299.67,3.85855e-22,2.42424e-23
2302.37,3.86683e-22,2.25461e-23
2305.07,3.84471e-22,2.405e-23
2307.76,3.77007e-22,2.362e-23
2310.46,3.70802e-22,2.34994e-23
2313.15,4.06834e-22,2.51708e-23
2315.85,3.67945e-22,2.13102e-23
2318.55,3.65147e-22,2.13293e-23
2321.24,3.79521e-22,2.35556e-23
2323.94,3.58308e-22,2.30795e-23
2326.63,3.65552e-22,2.16649e-23
2329.33,3.64993e-22,2.21695e-23
2332.02,3.42341e-22,2.04738e-23
2334.72,3.46858e-22,2.28571e-23
2337.42,3.18946e-22,1.94643e-23
2340.11,3.28232e-22,2.08341e-23
2342.81,3.49629e-22,2.0522e-23
2345.5,3.33397e-22,2.11257e-23
2348.2,3.54468e-22,2.1263e-23
2350.9,3.5526e-22,2.32793e-23
2353.59,3.48878e-22,2.08827e-23
2356.29,3.34048e-22,2.11999e-23
2358.98,3.63119e-22,2.30579e-23
2361.68,3.49421e-22,2.04818e-23
2364.38,3.39658e-22,2.133e-23
2367.07,3.6235e-22,2.55819e-23
2369.77,3.54099e-22,2.10244e-23
2372.46,3.41415e-22,2.18213e-23
2375.16,3.44075e-22,2.49624e-23
2377.86,3.27258e-22,2.13669e-23
2380.55,3.43796e-22,2.3126e-23
2383.25,3.55812e-22,2.39684e-23
2385.94,3.4368e-22,2.17531e-23
2388.64,3.64767e-22,2.2986e-23
2391.34,3.35832e-22,2.39132e-23
2394.03,3.37519e-22,2.32108e-23
2396.73,3.26972e-22,2.21666e-23
2399.42,3.26973e-22,2.18271e-23
2402.12,3.41942e-22,2.27134e-23
2404.82,3.37321e-22,2.26507e-23
2407.51,3.34257e-22,2.2901e-23
2410.21,3.65541e-22,2.47683e-23
2412.9,3.55452e-22,2.44155e-23
2415.6,3.17868e-22,1.97864e-23
2418.3,3.53885e-22,2.37932e-23
2420.99,3.54346e-22,2.32272e-23
2423.69,3.45424e-22,2.14247e-23
2426.38,3.56623e-22,2.20672e-23
2429.08,3.43543e-22,2.16295e-23
2431.78,3.42651e-22,2.14386e-23
2434.47,3.56967e-22,2.19807e-23
2437.17,3.70242e-22,2.3593e-23
2439.86,3.64111e-22,2.19052e-23
2442.56,3.52516e-22,2.04505e-23
2445.26,3.57901e-22,2.10212e-23
2447.95,3.31174e-22,1.87236e-23
2450.65,3.31754e-22,2.06673e-23
2453.34,3.57276e-22,2.2295e-23
2456.04,3.32734e-22,1.955e-23
2458.74,3.37909e-22,2.09217e-23
2461.43,3.3905e-22,2.18913e-23
2464.13,3.20636e-22,1.82934e-23
2466.82,3.55979e-22,2.17363e-23
2469.52,3.61439e-22,2.13925e-23
2472.22,3.67012e-22,2.03872e-23
2474.91,3.89285e-22,2.1229e-23
2477.61,3.88548e-22,2.02049e-23
2480.3,3.6331e-22,1.92839e-23
2483,3.69342e-22,1.87426e-23
2485.7,3.86196e-22,2.08411e-23
2488.39,3.75532e-22,1.90136e-23
2491.09,3.81764e-22,2.04053e-23
2493.78,3.70545e-22,1.90014e-23
2496.48,3.90174e-22,2.07781e-23
2499.18,3.73185e-22,1.9912e-23
2501.87,3.89929e-22,2.07187e-23
2504.57,3.74337e-22,1.94951e-23
2507.26,3.648e-22,1.9071e-23
2509.96,3.61879e-22,1.91284e-23
2512.66,3.46201e-22,1.85567e-23
2515.35,3.46415e-22,2.02022e-23
2518.05,3.32597e-22,1.72471e-23
2520.74,3.50805e-22,1.83483e-23
2523.44,3.15795e-22,1.80382e-23
2526.14,3.20023e-22,1.66915e-23
2528.83,3.23652e-22,1.78393e-23
2531.53,3.24494e-22,1.77224e-23
2534.22,3.50134e-22,1.82014e-23
2536.92,3.27828e-22,1.82695e-23
2539.62,3.41295e-22,1.84481e-23
2542.31,3.74961e-22,1.94948e-23
2545.01,3.78968e-22,2.15895e-23
2547.7,3.59169e-22,2.08583e-23
2550.4,3.37044e-22,1.79383e-23
2553.1,3.40519e-22,2.0539e-23
2555.79,3.39906e-22,1.9069e-23
2558.49,3.57953e-22,1.84184e-23
2561.18,3.47627e-22,1.94246e-23
2563.88,3.45942e-22,1.75661e-23
2566.58,3.51343e-22,1.91283e-23
2569.27,3.54334e-22,1.84857e-23
2571.97,3.59227e-22,1.92897e-23
2574.66,3.53417e-22,1.92354e-23
2577.36,3.6627e-22,1.98533e-23
2580.06,3.7138e-22,2.13441e-23
2582.75,3.97378e-22,2.4645e-23
2585.45,3.91256e-22,2.16073e-23
2588.14,4.15325e-22,2.25196e-23
2590.84,4.22792e-22,2.26845e-23
2593.54,4.03651e-22,2.21837e-23
2596.23,4.06213e-22,2.29347e-23
2598.93,3.99267e-22,2.28259e-23
2601.62,3.77645e-22,2.15238e-23
2604.32,3.83823e-22,2.32196e-23
2607.02,3.76349e-22,2.2562e-23
2609.71,3.65811e-22,2.06748e-23
2612.41,3.73441e-22,2.33308e-23
2615.1,3.78431e-22,2.38927e-23
2617.8,3.48651e-22,1.95418e-23
2620.5,3.60286e-22,2.16636e-23
2623.19,3.4247e-22,2.07526e-23
2625.89,3.64468e-22,2.1664e-23
2628.58,3.89863e-22,2.43497e-23
2631.28,3.5042e-22,2.16692e-23
2633.98,3.79384e-22,2.19038e-23
2636.67,3.84677e-22,2.49698e-23
2639.37,3.80607e-22,2.42719e-23
2642.06,3.80357e-22,2.40001e-23
2644.76,3.58253e-22,2.35866e-23
2647.45,3.61056e-22,2.51065e-23
2650.15,3.46283e-22,2.31752e-23
2652.85,3.56814e-22,2.3135e-23
2655.54,3.37996e-22,2.18011e-23
2658.24,3.80963e-22,2.44465e-23
2660.93,3.6825e-22,2.39026e-23
2663.63,3.52153e-22,2.15861e-23
2666.33,3.62913e-22,2.42343e-23
2669.02,3.59975e-22,2.38415e-23
2671.72,3.56718e-22,2.19414e-23
2674.41,3.87478e-22,2.52488e-23
2677.11,3.6645e-22,2.15342e-23
2679.81,3.50449e-22,2.09814e-23
2682.5,3.56682e-22,2.19073e-23
2685.2,3.61752e-22,2.04845e-23
2687.89,3.62464e-22,2.25056e-23
2690.59,3.95855e-22,2.43364e-23
2693.29,3.49174e-22,2.05605e-23
2695.98,3.65334e-22,2.20541e-23
2698.68,3.48418e-22,2.20243e-23
2701.37,3.35974e-22,2.04439e-23
2704.07,3.38233e-22,2.0957e-23
2706.77,3.41033e-22,2.00613e-23
2709.46,3.17208e-22,1.89231e-23
2712.16,3.0767e-22,1.72951e-23
2714.85,3.34232e-22,1.94642e-23
2717.55,3.23437e-22,1.89338e-23
2720.25,3.22966e-22,2.01327e-23
2722.94,3.42826e-22,2.00929e-23
2725.64,3.07603e-22,1.83311e-23
2728.33,3.36209e-22,2.02685e-23
2731.03,3.47119e-22,2.20055e-23
2733.73,3.27301e-22,1.96807e-23
2736.42,3.138e-22,1.8708e-23
2739.12,3.18714e-22,2.20745e-23
2741.81,3.16057e-22,2.03297e-23
2744.51,3.10573e-22,1.83326e-23
2747.21,3.21669e-22,2.34444e-23
2749.9,3.1241e-22,1.90837e-23
2752.6,2.93449e-22,1.89558e-23
2755.29,2.97985e-22,2.23512e-23
2757.99,3.04709e-22,2.04817e-23
2760.69,2.92138e-22,1.6992e-23
2763.38,3.26923e-22,2.09125e-23
2766.08,3.04809e-22,2.03534e-23
2768.77,3.34965e-22,2.00846e-23
2771.47,3.19091e-22,2.03453e-23
2774.17,3.2921e-22,2.16345e-23
2776.86,3.22048e-22,1.89285e-23
2779.56,3.25375e-22,2.08676e-23
2782.25,3.30408e-22,2.19793e-23
2784.95,3.06626e-22,2.01997e-23
2787.65,3.37707e-22,2.18955e-23
2790.34,3.59084e-22,2.45844e-23
2793.04,3.34156e-22,2.09307e-23
2795.73,3.64264e-22,2.45027e-23
2798.43,3.74139e-22,2.55687e-23
2801.13,3.87617e-22,2.4868e-23
2803.82,3.60056e-22,2.37831e-23
2806.52,3.58015e-22,2.36685e-23
2809.21,3.19493e-22,2.03347e-23
2811.91,3.50924e-22,2.1842e-23
2814.61,3.78091e-22,2.39898e-23
2817.3,3.60449e-22,2.32495e-23
2820,3.71556e-22,2.12874e-23
2822.69,4.00441e-22,2.43225e-23
2825.39,3.66269e-22,2.03701e-23
2828.09,3.68362e-22,2.1166e-23
2830.78,3.47526e-22,2.07054e-23
2833.48,3.22561e-22,1.96163e-23
2836.17,3.53963e-22,2.18762e-23
2838.87,3.47536e-22,2.28175e-23
2841.57,3.63289e-22,2.2657e-23
2844.26,3.82059e-22,2.43499e-23
2846.96,3.92456e-22,2.51506e-23
2849.65,3.70551e-22,2.33614e-23
2852.35,3.68933e-22,2.27658e-23
2855.05,3.70322e-22,2.48814e-23
2857.74,3.65722e-22,2.27105e-23
2860.44,3.31092e-22,2.05332e-23
2863.13,3.46299e-22,2.3479e-23
2865.83,3.39574e-22,2.21123e-23
2868.53,3.35967e-22,2.38967e-23
2871.22,3.35919e-22,2.29875e-23
2873.92,3.47201e-22,2.37853e-23
2876.61,3.40553e-22,2.2557e-23
2879.31,3.53259e-22,2.40735e-23
2882.01,3.51008e-22,2.29145e-23
2884.7,3.41092e-22,2.17144e-23
2887.4,3.72008e-22,2.4553e-23
2890.09,3.81932e-22,2.44821e-23
2892.79,3.95686e-22,2.62802e-23
2895.49,3.88483e-22,2.58144e-23
2898.18,3.64539e-22,2.36859e-23
2900.88,3.76647e-22,2.67639e-23
2903.57,3.39732e-22,2.41694e-23
2906.27,3.45059e-22,2.41943e-23
2908.97,3.64506e-22,2.50019e-23
2911.66,3.24669e-22,2.14299e-23
2914.36,3.35709e-22,2.30525e-23
2917.05,3.4599e-22,2.35276e-23
2919.75,3.16538e-22,2.00141e-23
2922.45,3.35543e-22,2.17161e-23
2925.14,3.51334e-22,2.41141e-23
2927.84,3.01067e-22,2.05355e-23
2930.53,3.26999e-22,2.12284e-23
2933.23,3.32934e-22,2.16538e-23
2935.93,3.41911e-22,2.31839e-23
2938.62,3.64556e-22,2.44095e-23
2941.32,3.3726e-22,2.18745e-23
2944.01,3.34063e-22,2.24781e-23
2946.71,3.39938e-22,2.25745e-23
2949.4,3.25148e-22,2.12577e-23
2952.1,3.24082e-22,2.10289e-23
2954.8,3.44158e-22,2.3421e-23
2957.49,3.37183e-22,2.20633e-23
2960.19,3.16468e-22,2.07348e-23
2962.88,3.45286e-22,2.37869e-23
2965.58,3.56511e-22,2.43191e-23
2968.28,3.23656e-22,2.19762e-23
2970.97,3.18253e-22,2.11938e-23
2973.67,3.17951e-22,2.12145e-23
2976.36,3.31291e-22,2.2233e-23
2979.06,3.56756e-22,2.37615e-23
2981.76,3.5525e-22,2.39457e-23
2984.45,3.46989e-22,2.29183e-23
2987.15,3.56405e-22,2.35169e-23
2989.84,3.41376e-22,2.13543e-23
2992.54,3.16713e-22,2.16832e-23
2995.24,3.37141e-22,2.37948e-23
2997.93,3.28508e-22,2.24887e-23
3000.63,3.01075e-22,1.93516e-23
3003.32,3.39242e-22,2.44215e-23
3006.02,3.05745e-22,2.1772e-23
3008.72,3.36998e-22,2.35356e-23
3011.41,3.43273e-22,2.45225e-23
3014.11,3.42858e-22,2.53595e-23
3016.8,3.32577e-22,2.22235e-23
3019.5,3.47807e-22,2.29848e-23
3022.2,3.2152e-22,2.39292e-23
3024.89,3.0891e-22,2.23525e-23
3027.59,3.644e-22,2.62406e-23
3030.28,3.25001e-22,2.36642e-23
3032.98,3.39925e-22,2.42749e-23
3035.68,3.35203e-22,2.42224e-23
3038.37,3.61306e-22,2.76069e-23
3041.07,3.28965e-22,2.21625e-23
3043.76,3.03201e-22,2.13852e-23
3046.46,3.22537e-22,2.21726e-23
3049.16,3.37849e-22,2.44123e-23
3051.85,3.22617e-22,2.06415e-23
3054.55,3.26734e-22,2.32604e-23
3057.24,3.40072e-22,2.3581e-23
3059.94,3.20179e-22,2.21904e-23
3062.64,3.21507e-22,2.22127e-23
3065.33,3.07575e-22,2.20413e-23
3068.03,3.2953e-22,2.28023e-23
3070.72,3.24688e-22,2.41792e-23
3073.42,2.91932e-22,1.91418e-23
3076.12,3.06553e-22,2.17596e-23
3078.81,2.92266e-22,2.30055e-23
3081.51,2.83297e-22,2.01102e-23
3084.2,2.97602e-22,2.08737e-23
3086.9,2.73944e-22,1.93535e-23
3089.6,2.81587e-22,1.96155e-23
3092.29,2.85852e-22,1.92686e-23
3094.99,3.14537e-22,2.13657e-23
3097.68,2.84572e-22,1.91791e-23
3100.38,2.83281e-22,1.80914e-23
3103.08,2.92625e-22,1.92756e-23
3105.77,2.94239e-22,2.03827e-23
3108.47,2.80672e-22,1.94314e-23
3111.16,3.03005e-22,2.03252e-23
3113.86,3.11009e-22,2.17867e-23
3116.56,3.15318e-22,2.07267e-23
3119.25,3.46082e-22,2.32519e-23
3121.95,3.16241e-22,2.06095e-23
3124.64,3.51583e-22,2.46606e-23
3127.34,3.35125e-22,2.50808e-23
3130.04,3.33778e-22,2.4101e-23
3132.73,3.54035e-22,2.36382e-23
3135.43,3.35397e-22,2.51854e-23
3138.12,3.47755e-22,2.4071e-23
3140.82,3.62352e-22,2.43919e-23
3143.52,3.84757e-22,2.67902e-23
3146.21,3.82594e-22,2.48435e-23
3148.91,3.70828e-22,2.27196e-23
3151.6,3.4942e-22,2.33609e-23
3154.3,3.42145e-22,2.19834e-23
3157,3.53331e-22,2.30226e-23
3159.69,3.63154e-22,2.33405e-23
3162.39,3.31821e-22,2.14616e-23
3165.08,3.88314e-22,2.45741e-23
3167.78,4.00632e-22,2.46755e-23
3170.48,3.83444e-22,2.44052e-23
3173.17,3.83687e-22,2.59653e-23
3175.87,3.65291e-22,2.43766e-23
3178.56,3.84522e-22,2.6395e-23
3181.26,3.65397e-22,2.43167e-23
3183.96,3.89496e-22,2.47364e-23
3186.65,3.62487e-22,2.35479e-23
3189.35,3.62043e-22,2.34977e-23
3192.04,4.10424e-22,2.63042e-23
3194.74,3.99116e-22,2.62123e-23
3197.44,3.93002e-22,2.64483e-23
3200.13,3.82162e-22,2.45986e-23
3202.83,3.87965e-22,2.65351e-23
3205.52,4.11739e-22,2.59243e-23
3208.22,3.9559e-22,2.55397e-23
3210.92,4.02151e-22,2.61612e-23
3213.61,3.9809e-22,2.53874e-23
3216.31,3.88831e-22,2.41809e-23
3219,4.40857e-22,2.81626e-23
3221.7,4.21752e-22,2.81734e-23
3224.4,4.05564e-22,2.67387e-23
3227.09,3.91032e-22,2.50361e-23
3229.79,3.70546e-22,2.56976e-23
3232.48,3.74019e-22,2.55544e-23
3235.18,3.93603e-22,2.65493e-23
3237.88,3.87877e-22,2.62867e-23
3240.57,3.79421e-22,2.38876e-23
3243.27,3.93905e-22,2.70491e-23
3245.96,3.88119e-22,2.66071e-23
3248.66,4.04809e-22,2.843e-23
3251.36,3.89412e-22,2.43575e-23
3254.05,3.81202e-22,2.60511e-23
3256.75,3.68591e-22,2.45639e-23
3259.44,3.62356e-22,2.28067e-23
3262.14,3.70641e-22,2.48776e-23
3264.83,4.21002e-22,2.88056e-23
3267.53,3.96702e-22,2.65358e-23
3270.23,4.16104e-22,2.80039e-23
3272.92,3.93729e-22,2.75377e-23
3275.62,3.83956e-22,2.59277e-23
3278.31,4.42495e-22,3.66214e-23
3281.01,3.85171e-22,2.5967e-23
3283.71,3.80134e-22,2.50124e-23
3286.4,3.87749e-22,2.65135e-23
3289.1,3.60213e-22,2.3545e-23
3291.79,3.97798e-22,2.501e-23
3294.49,3.88688e-22,2.85271e-23
3297.19,3.84123e-22,2.77058e-23
3299.88,3.93844e-22,2.60696e-23
3302.58,4.10639e-22,2.88906e-23
3305.27,3.87023e-22,2.75506e-23
3307.97,3.9616e-22,2.60068e-23
3310.67,3.8833e-22,2.86849e-23
3313.36,3.86946e-22,2.76728e-23
3316.06,3.45337e-22,2.33643e-23
3318.75,3.67229e-22,2.79131e-23
3321.45,3.68997e-22,2.9897e-23
3324.15,3.46249e-22,2.48461e-23
3326.84,3.47691e-22,2.66575e-23
3329.54,3.14655e-22,2.33091e-23
3332.23,3.28592e-22,2.48653e-23
3334.93,3.41283e-22,2.6779e-23
3337.63,3.10725e-22,2.31155e-23
3340.32,2.82614e-22,1.96382e-23
3343.02,3.21805e-22,2.48647e-23
3345.71,3.2983e-22,2.43437e-23
3348.41,3.04783e-22,2.18076e-23
3351.11,3.36624e-22,2.6271e-23
3353.8,3.35997e-22,2.73297e-23
3356.5,3.2201e-22,2.20413e-23
3359.19,3.44998e-22,2.777e-23
3361.89,3.41029e-22,2.56782e-23
3364.59,3.40369e-22,2.41871e-23
3367.28,3.23249e-22,2.47191e-23
3369.98,3.34929e-22,2.45102e-23
3372.67,3.26125e-22,2.61873e-23
3375.37,3.41709e-22,2.56872e-23
3378.07,3.31384e-22,2.81387e-23
3380.76,3.23145e-22,2.45304e-23
3383.46,3.47218e-22,2.69797e-23
3386.15,3.19328e-22,2.62159e-23
3388.85,3.58547e-22,2.57828e-23
3391.55,3.62915e-22,3.1042e-23
3394.24,3.04512e-22,2.67382e-23
3396.94,3.33706e-22,2.51187e-23
3399.63,3.06182e-22,2.33334e-23
3402.33,2.89345e-22,2.3193e-23
3405.03,2.75476e-22,2.17366e-23
3407.72,2.84459e-22,2.20362e-23
3410.42,2.71035e-22,2.01181e-23
3413.11,2.81506e-22,2.12632e-23
3415.81,2.73981e-22,1.90118e-23
3418.51,2.82824e-22,1.99405e-23
3421.2,2.94652e-22,2.25616e-23
3423.9,2.87615e-22,2.29008e-23
3426.59,2.85122e-22,2.39909e-23
3429.29,2.79568e-22,2.05072e-23
3431.99,2.88281e-22,2.34167e-23
3434.68,2.84556e-22,2.20631e-23
3437.38,2.89779e-22,2.16781e-23
3440.07,3.02975e-22,2.25685e-23
3442.77,2.96551e-22,2.16097e-23
3445.47,3.16918e-22,2.42538e-23
3448.16,3.14006e-22,2.05882e-23
3450.86,3.35359e-22,2.7901e-23
3453.55,3.34448e-22,2.52681e-23
3456.25,3.26733e-22,2.28458e-23
3458.95,3.07032e-22,2.179e-23
3461.64,3.20188e-22,2.4354e-23
3464.34,3.33561e-22,2.49812e-23
3467.03,3.28913e-22,2.66115e-23
3469.73,3.40834e-22,2.45275e-23
3472.43,3.36268e-22,2.79869e-23
3475.12,2.97848e-22,2.32952e-23
3477.82,3.11076e-22,2.32135e-23
3480.51,2.86913e-22,2.2143e-23
3483.21,3.33218e-22,2.57726e-23
3485.91,3.57169e-22,2.66063e-23
3488.6,3.48874e-22,2.66795e-23
3491.3,3.52659e-22,2.73328e-23
3493.99,3.43178e-22,2.36922e-23
3496.69,3.18228e-22,2.60184e-23
3499.39,3.19589e-22,2.38903e-23
3502.08,3.03392e-22,2.62338e-23
3504.78,2.83077e-22,2.25683e-23
3507.47,3.20004e-22,2.62089e-23
3510.17,3.52872e-22,2.88279e-23
3512.87,3.58731e-22,3.02127e-23
3515.56,3.0909e-22,2.65959e-23
3518.26,3.4779e-22,3.51168e-23
3520.95,3.3867e-22,2.83964e-23
3523.65,3.70866e-22,3.20503e-23
3526.35,3.33322e-22,2.60742e-23
3529.04,3.01503e-22,2.49733e-23
3531.74,3.44207e-22,2.98806e-23
3534.43,3.41074e-22,2.80844e-23
3537.13,3.68362e-22,3.01535e-23
3539.83,3.69614e-22,3.07062e-23
3542.52,3.1841e-22,2.86268e-23
3545.22,3.34869e-22,2.71663e-23
3547.91,3.55564e-22,2.815e-23
3550.61,3.39481e-22,2.80323e-23
3553.31,3.55159e-22,2.931e-23
3556,3.39931e-22,2.59088e-23
3558.7,3.74735e-22,3.2177e-23
3561.39,4.12689e-22,3.22469e-23
3564.09,4.28071e-22,3.59e-23
3566.78,4.05732e-22,3.82501e-23
3569.48,3.80445e-22,3.02157e-23
3572.18,4.09117e-22,3.21963e-23
3574.87,4.93811e-22,4.60174e-23
3577.57,4.54858e-22,4.39795e-23
3580.26,4.8659e-22,3.94671e-23
3582.96,4.55768e-22,3.93423e-23
3585.66,4.0638e-22,3.16461e-23
3588.35,3.96169e-22,2.98921e-23
3591.05,4.10429e-22,3.56327e-23
3593.74,3.94836e-22,2.99843e-23
3596.44,4.20251e-22,3.41527e-23
3599.14,4.33038e-22,3.48832e-23
3601.83,4.52142e-22,3.69288e-23
3604.53,4.12973e-22,3.39768e-23
3607.22,3.59395e-22,3.31089e-23
3609.92,4.27419e-22,3.38576e-23
3612.62,4.23566e-22,3.72022e-23
3615.31,3.83762e-22,3.05473e-23
3618.01,3.63255e-22,2.96315e-23
3620.7,3.62853e-22,2.96669e-23
3623.4,3.41897e-22,3.04308e-23
3626.1,4.07338e-22,3.31977e-23
3628.79,3.85175e-22,3.12341e-23
3631.49,3.5024e-22,2.73474e-23
