Time,Flux,+-
50572.5364,7.592E-12,5.878E-13
50578.329549,8.377E-12,4.438E-13
50586.319363,1.162E-11,4.569E-13
50596.947234,9.004E-12,4.608E-13
50602.284549,7.729E-12,5.576E-13
50607.287882,7.16E-12,4.833E-13
50617.34316,8.484E-12,5.067E-13
50619.942419,9.343E-12,4.013E-13
50621.69316,9.67E-12,4.473E-13
50628.010289,8.653E-12,4.585E-13
50635.155556,1.135E-11,4.993E-13
50642.421667,1.189E-11,4.295E-13
50650.709537,1.472E-11,6.396E-13
50657.894907,1.547E-11,4.393E-13
50663.217778,1.248E-11,5.356E-13
50672.695556,1.389E-11,7.036E-13
50680.492963,1.666E-11,5.629E-13
50684.695278,2.095E-11,7.908E-13
50694.0375,2.09E-11,4.478E-13
50697.701481,1.956E-11,5.775E-13
50764.876759,1.363E-11,4.383E-13
50769.962315,1.444E-11,4.995E-13
50777.949722,1.373E-11,5.355E-13
50784.754907,1.13E-11,4.019E-13
50793.951481,1.197E-11,4.641E-13
50800.961204,8.538E-12,3.491E-13
50805.962963,1.042E-11,4.504E-13
50814.711667,9.225E-12,4.567E-13
50817.369722,1.047E-11,4.077E-13
50820.368426,9.361E-12,3.201E-13
50823.909167,7.374E-12,4.079E-13
50826.728611,8.472E-12,3.446E-13
50829.8675,8.44E-12,4.25E-13
50832.852685,8.346E-12,5.746E-13
50835.968519,7.746E-12,3.821E-13
50838.643981,7.162E-12,3.464E-13
50841.174167,8.793E-12,4.644E-13
50844.693426,8.821E-12,4.999E-13
50847.119259,8.982E-12,4.391E-13
50850.508426,8.239E-12,4.249E-13
50853.630741,6.943E-12,3.711E-13
50856.19287,8.936E-12,6.42E-13
50859.123981,8.243E-12,4.797E-13
50862.641944,1.003E-11,6.317E-13
50865.19037,1.427E-11,7.243E-13
50868.500463,1.098E-11,5.788E-13
50871.704444,1.051E-11,3.795E-13
50874.462778,9.706E-12,5.775E-13
50877.370093,9.52E-12,5.431E-13
50880.370093,1.634E-11,5.603E-13
50883.572778,1.547E-11,5.554E-13
50886.641111,1.348E-11,4.792E-13
50888.575,1.406E-11,5.455E-13
50889.601759,1.435E-11,6.716E-13
50890.671111,1.508E-11,6.2E-13
50891.842037,1.602E-11,5.623E-13
50892.708519,1.315E-11,5.301E-13
50893.532037,1.569E-11,5.416E-13
50895.842685,1.489E-11,6.064E-13
50896.460833,1.643E-11,4.35E-13
50897.247407,1.485E-11,4.08E-13
50898.392407,1.581E-11,5.331E-13
50899.393611,1.808E-11,5.463E-13
50900.71037,1.963E-11,5.558E-13
50901.647407,3.259E-11,4.658E-13
50902.511481,2.887E-11,5.789E-13
50903.711389,2.579E-11,4.613E-13
50904.512037,2.226E-11,5.243E-13
50906.181389,1.841E-11,6.16E-13
50907.111759,1.601E-11,5.974E-13
50908.111667,1.788E-11,5.287E-13
50909.211296,1.515E-11,1.055E-12
50910.006481,1.73E-11,6.1E-13
50911.112593,1.774E-11,4.761E-13
50912.143241,1.545E-11,6.95E-13
50913.075093,1.748E-11,5.53E-13
50914.074537,1.65E-11,5.491E-13
50915.003426,1.437E-11,6.167E-13
50916.275278,1.968E-11,4.878E-13
50916.866019,1.84E-11,7.024E-13
50918.004444,1.643E-11,5.351E-13
50919.073611,1.824E-11,5.518E-13
50920.046111,1.533E-11,5.714E-13
50921.477037,1.273E-11,5.233E-13
50922.0725,1.306E-11,6.766E-13
50923.450926,2.134E-11,4.576E-13
50924.65537,1.618E-11,5.459E-13
50925.477593,1.473E-11,5.749E-13
50926.51713,1.648E-11,5.337E-13
50927.61287,1.912E-11,5.275E-13
50928.543426,1.633E-11,3.847E-13
50929.546111,1.882E-11,4.106E-13
50930.54537,2.018E-11,4.151E-13
50931.655093,1.603E-11,5.914E-13
50932.478611,1.409E-11,4.561E-13
50933.547315,1.579E-11,5.197E-13
50934.615185,1.416E-11,6.734E-13
50935.409352,1.545E-11,4.794E-13
50936.409074,1.608E-11,3.994E-13
50937.6825,1.263E-11,4.354E-13
50938.814815,1.499E-11,5.46E-13
50939.410556,1.421E-11,4.074E-13
50940.748796,1.73E-11,4.826E-13
50941.810463,1.508E-11,6.413E-13
50942.949907,1.247E-11,5.069E-13
50943.925093,1.529E-11,4.944E-13
50944.881667,1.873E-11,5.337E-13
50945.923981,1.772E-11,6.61E-13
50946.855833,1.335E-11,5.436E-13
50947.881019,1.116E-11,3.732E-13
50948.883333,1.384E-11,4.344E-13
50949.787315,1.539E-11,5.746E-13
50951.126852,1.073E-11,3.512E-13
50951.883704,9.48E-12,4.171E-13
50952.988148,8.269E-12,4.832E-13
50953.884259,8.145E-12,4.97E-13
50955.058889,9.202E-12,4.287E-13
50955.816111,7.828E-12,3.784E-13
50956.989537,7.235E-12,4.553E-13
50957.989722,5.093E-12,5.065E-13
50958.989907,6.862E-12,4.381E-13
50959.990185,7.067E-12,3.685E-13
50961.059352,7.445E-12,4.097E-13
50961.884907,6.969E-12,5.61E-13
50962.991019,7.485E-12,4.534E-13
50963.991481,9.415E-12,5.176E-13
50964.991481,9.034E-12,5.024E-13
50965.991852,7.587E-12,5.119E-13
50967.061759,8.439E-12,4.334E-13
50968.153241,8.692E-12,5.429E-13
50968.953519,7.625E-12,4.397E-13
50969.992037,7.778E-12,6.937E-13
50970.992963,7.526E-12,7.234E-13
50971.952037,5.527E-12,5.931E-13
50972.993519,7.699E-12,4.631E-13
50973.950278,9.407E-12,8.471E-13
50974.994074,8.638E-12,7.12E-13
50975.813704,8.589E-12,4.265E-13
50977.326111,7.736E-12,4.598E-13
50978.396296,8.679E-12,4.916E-13
50979.287222,9.158E-12,4.453E-13
50981.199259,7.756E-12,4.326E-13
50984.21537,9.685E-12,4.417E-13
50987.06213,1.219E-11,5.059E-13
50992.934815,9.631E-12,3.781E-13
50995.869722,8.652E-12,5.849E-13
50998.662963,9.819E-12,5.654E-13
51004.063241,1.109E-11,6.036E-13
51006.864167,1.565E-11,4.512E-13
51009.936667,1.361E-11,4.873E-13
51012.934537,1.671E-11,3.583E-13
51015.99787,1.321E-11,6.907E-13
51019.028611,1.291E-11,5.048E-13
51021.798148,1.184E-11,5.763E-13
51024.338519,1.539E-11,5.46E-13
51027.26787,1.872E-11,4.856E-13
51030.268519,1.798E-11,4.957E-13
51033.133611,1.721E-11,4.998E-13
51036.935185,1.823E-11,5.095E-13
51039.068426,2.22E-11,4.587E-13
51042.069074,2.521E-11,4.744E-13
51045.202222,2.498E-11,6.341E-13
51048.631111,3.183E-11,6.597E-13
51051.673148,2.863E-11,6.947E-13
51054.269259,2.88E-11,6.241E-13
51057.547963,2.103E-11,5.199E-13
51060.202222,1.957E-11,4.881E-13
51063.493148,1.588E-11,4.185E-13
51126.561296,1.808E-11,5.456E-13
51129.490648,1.513E-11,6.103E-13
51132.46213,1.26E-11,8.209E-13
51138.795278,1.653E-11,6.013E-13
51144.555185,1.394E-11,6.817E-13
51147.039167,1.054E-11,4.521E-13
51150.471296,8.111E-12,4.418E-13
51153.398519,7.147E-12,4.038E-13
51156.601574,6.566E-12,5.068E-13
51159.673056,5.508E-12,5.021E-13
51162.353426,8.558E-12,6.528E-13
51165.211296,8.732E-12,5.993E-13
51168.141296,1.187E-11,5.107E-13
51171.004537,9.432E-12,5.439E-13
51174.330556,1.076E-11,1.264E-12
51176.317222,9.276E-12,1.298E-12
51180.41397,8.77E-12,6.833E-13
51183.687488,1.269E-11,1.628E-13
51183.926007,1.315E-11,4.427E-13
51187.3836,1.071E-11,5.889E-13
51190.828229,2.502E-11,2.121E-13
51191.262951,2.067E-11,5.566E-13
51194.807951,1.883E-11,5.704E-13
51195.893044,2.244E-11,1.711E-13
51198.666933,1.318E-11,6.639E-13
51201.71147,1.135E-11,6.775E-13
51202.845544,1.217E-11,6.302E-13
51203.805822,1.078E-11,5.997E-13
51204.666007,1.09E-11,6.404E-13
51204.805266,1.057E-11,6.289E-13
51204.97684,1.095E-11,5.136E-13
51205.18647,1.028E-11,5.376E-13
51205.450359,1.025E-11,5.411E-13
51205.522951,1.003E-11,5.609E-13
51205.593507,1.072E-11,5.762E-13
51205.773137,9.528E-12,1.965E-13
51206.042674,9.051E-12,5.131E-13
51206.247951,9.619E-12,4.951E-13
51206.589248,9.47E-12,3.787E-13
51206.908877,9.237E-12,6.091E-13
51207.110544,1.045E-11,4.696E-13
51207.314433,1.051E-11,6.616E-13
51208.817396,9.408E-12,6.221E-13
51209.663229,1.143E-11,6.232E-13
51210.311192,1.12E-11,7.978E-13
51211.256655,1.264E-11,9.178E-13
51212.730544,9.613E-12,4.605E-13
51213.662581,9.272E-12,6.624E-13
51215.305266,1.007E-11,5.257E-13
51218.30434,1.053E-11,5.022E-13
51222.3711,1.141E-11,4.806E-13
51225.440914,1.031E-11,4.953E-13
51228.299988,1.153E-11,5.798E-13
51233.257488,1.135E-11,6.355E-13
51235.186655,1.24E-11,8.349E-13
51239.358507,1.28E-11,5.568E-13
51243.785822,1.49E-11,6.034E-13
51246.355359,1.057E-11,5.541E-13
51249.422581,1.143E-11,5.079E-13
51252.78147,1.278E-11,6.67E-13
51256.155914,1.566E-11,5.079E-13
51259.645451,1.647E-11,1.12E-12
51263.014525,1.525E-11,6.422E-13
51267.427396,1.216E-11,5.224E-13
51271.036655,1.292E-11,5.764E-13
51274.408137,1.229E-11,6.281E-13
51277.76434,1.086E-11,5.268E-13
51282.272766,1.011E-11,5.469E-13
51285.0936,1.152E-11,5.758E-13
51289.087766,1.383E-11,1.031E-12
51291.552581,1.249E-11,9.292E-13
51295.484988,1.021E-11,5.427E-13
51299.278137,1.355E-11,5.373E-13
51303.13684,1.252E-11,5.466E-13
51306.407859,1.304E-11,7.622E-13
51308.475451,1.273E-11,5.473E-13
51313.259525,9.978E-12,4.59E-13
51317.867766,9.117E-12,5.366E-13
51319.254988,8.343E-12,4.638E-13
51323.11184,9.501E-12,5.825E-13
51326.179618,9.257E-12,5.264E-13
51330.033229,8.699E-12,5.415E-13
51333.229618,7.493E-12,4.888E-13
51337.094803,8.552E-12,5.044E-13
51340.0236,8.472E-12,6.636E-13
51344.085914,8.777E-12,5.118E-13
51347.157488,1.054E-11,5.5E-13
51350.305359,1.005E-11,4.742E-13
51353.303785,1.087E-11,6.093E-13
51357.024618,1.032E-11,5.542E-13
51360.8711,1.097E-11,1.061E-12
51364.492118,8.991E-12,6.952E-13
51367.734618,1.226E-11,7.733E-13
51371.462396,1.153E-11,5.936E-13
51374.857951,7.725E-12,5.216E-13
51378.06897,7.584E-12,5.996E-13
51381.384248,1.169E-11,5.9E-13
51385.248322,8.933E-12,5.98E-13
51388.7386,1.015E-11,8.202E-13
51392.174248,9.329E-12,6.524E-13
51395.979433,8.475E-12,4.582E-13
51399.166285,9.764E-12,5.033E-13
51402.700451,7.81E-12,5.685E-13
51406.293322,8.681E-12,6.716E-13
51409.024525,7.729E-12,3.789E-13
51412.759063,1.023E-11,4.643E-13
51416.032951,7.927E-12,5.568E-13
51419.615081,1.382E-11,5.497E-13
51423.675822,8.955E-12,1.196E-12
51491.991192,1.151E-11,6.589E-13
51496.121748,1.867E-11,5.637E-13
51498.706563,1.826E-11,7.036E-13
51501.972025,1.679E-11,5.867E-13
51506.494248,1.767E-11,6.014E-13
51508.651285,1.77E-11,8.31E-13
51512.980729,1.431E-11,5.763E-13
51516.439248,1.746E-11,6.088E-13
51519.900914,2.047E-11,5.217E-13
51523.665822,1.873E-11,5.126E-13
51526.603044,1.758E-11,5.587E-13
51530.204988,1.706E-11,5.76E-13
51533.734155,1.719E-11,7.787E-13
51537.582025,1.56E-11,5.709E-13
51540.836563,1.444E-11,6.632E-13
51544.500451,1.465E-11,6.235E-13
51583.034248,1.38E-11,3.203E-13
51583.679896,1.438E-11,1.626E-13
51584.626377,1.509E-11,3.269E-13
51588.701377,1.408E-11,1.431E-13
51588.886933,1.351E-11,2.968E-13
51589.69934,1.299E-11,1.381E-13
51589.881007,1.295E-11,3.728E-13
51590.73684,1.201E-11,1.972E-13
51592.33647,1.317E-11,6.591E-13
51592.731192,1.286E-11,6.002E-13
51593.334433,1.387E-11,7.111E-13
51593.795729,1.148E-11,7.246E-13
51594.527488,1.139E-11,4.562E-13
51595.672303,1.224E-11,1.377E-13
51596.670081,1.224E-11,1.351E-13
51597.521192,1.125E-11,6.838E-13
51597.878877,1.127E-11,5.617E-13
51598.321563,1.381E-11,6.837E-13
51598.863137,1.355E-11,5.426E-13
51599.319062,1.279E-11,5.178E-13
51599.809525,1.395E-11,5.939E-13
51600.387211,1.548E-11,6.28E-13
51600.807674,1.663E-11,9.472E-13
51601.275266,1.615E-11,8.265E-13
51601.714433,1.601E-11,5.64E-13
51602.243414,1.49E-11,5.787E-13
51602.855081,1.572E-11,5.562E-13
51603.310266,1.508E-11,4.422E-13
51970.537303,9.753E-12,6.03E-13
51973.592025,8.54E-12,5.977E-13
51976.51184,1.043E-11,5.421E-13
51978.568507,1.189E-11,6.401E-13
51980.68897,1.076E-11,5.058E-13
51982.681007,1.186E-11,5.818E-13
51984.670637,9.982E-12,5.567E-13
51987.721655,1.036E-11,6.968E-13
51990.639896,1.076E-11,7.128E-13
51993.805914,1.063E-11,5.136E-13
51995.396007,9.502E-12,4.716E-13
51997.386933,9.531E-12,5.131E-13
51998.507396,9.499E-12,7.038E-13
52001.362025,1.016E-11,4.892E-13
52003.682488,1.066E-11,5.725E-13
52007.399063,9.754E-12,5.444E-13
52009.315637,8.837E-12,5.511E-13
52011.43647,8.451E-12,6.01E-13
52012.230174,8.956E-12,5.966E-13
52015.558229,1.05E-11,5.644E-13
52017.551377,1.253E-11,7.359E-13
52019.569155,1.527E-11,6.306E-13
52022.508877,1.678E-11,6.161E-13
52024.236192,1.353E-11,7.612E-13
52026.498414,1.159E-11,6.974E-13
52028.423229,1.468E-11,7.406E-13
52031.472859,1.338E-11,5.512E-13
52033.460822,1.399E-11,5.871E-13
52035.584155,1.778E-11,7.34E-13
52037.504988,1.791E-11,6.586E-13
52040.600729,1.569E-11,6.501E-13
52042.608414,1.79E-11,7.045E-13
52044.927859,2.005E-11,7.85E-13
52047.578322,2.021E-11,6.544E-13
52050.493507,1.982E-11,8.411E-13
52052.812859,1.422E-11,6.649E-13
52054.467674,1.532E-11,7.279E-13
52056.588322,1.554E-11,6.59E-13
52059.159896,1.965E-11,7.638E-13
52059.228507,2.531E-11,6.356E-13
52061.608414,2.51E-11,8.409E-13
52064.476748,1.499E-11,7.037E-13
52066.729433,2.505E-11,7.33E-13
52068.18684,2.05E-11,6.38E-13
52070.239618,1.903E-11,6.012E-13
52073.222674,1.95E-11,7.231E-13
52075.600266,1.544E-11,6.557E-13
52077.328414,1.574E-11,7.687E-13
52081.087766,1.362E-11,5.238E-13
52083.009248,1.276E-11,5.762E-13
52084.864433,1.454E-11,5.842E-13
52090.38434,1.041E-11,6.642E-13
52092.027211,1.04E-11,6.671E-13
52094.425914,1.009E-11,5.407E-13
52096.347118,8.673E-12,6.227E-13
52099.045174,1.884E-11,5.694E-13
52101.033507,3.426E-11,6.399E-13
52103.302488,2.166E-11,6.244E-13
52106.209803,1.893E-11,6.453E-13
52108.194988,1.568E-11,5.25E-13
52110.182488,1.501E-11,6.465E-13
52113.093877,1.434E-11,5.984E-13
52115.079988,1.48E-11,5.977E-13
52117.992581,1.759E-11,7.142E-13
52118.987303,1.775E-11,7.422E-13
52122.247859,1.902E-11,7.208E-13
52125.229155,1.915E-11,8.602E-13
52127.751007,2.415E-11,7.5E-13
52129.203414,2.521E-11,9.544E-13
52131.190544,4.074E-11,7.507E-13
52133.026748,3.875E-11,8.277E-13
52136.093877,2.85E-11,6.642E-13
52138.282674,4.03E-11,9.167E-13
52141.2636,3.305E-11,7.403E-13
52142.837396,3.169E-11,6.973E-13
52145.237951,2.658E-11,7.375E-13
52148.077674,3.186E-11,7.523E-13
52150.271562,4.085E-11,7.824E-13
52152.189433,4.746E-11,6.834E-13
52154.8886,2.986E-11,6.882E-13
52156.945174,2.518E-11,5.731E-13
52159.459155,2.524E-11,6.71E-13
52221.247211,1.608E-11,5.753E-13
52223.762859,1.585E-11,5.486E-13
52226.01147,1.707E-11,7.235E-13
52227.9961,1.451E-11,7.564E-13
52230.908507,1.512E-11,7.464E-13
52232.889711,1.6E-11,8.462E-13
52235.803414,1.423E-11,6.226E-13
52237.850451,1.408E-11,7.163E-13
52251.945081,1.771E-11,5.934E-13
52253.995174,1.775E-11,5.966E-13
52255.912859,2.042E-11,6.488E-13
52257.89684,1.785E-11,6.769E-13
52259.880266,2.185E-11,6.776E-13
52261.581007,1.926E-11,6.64E-13
52264.090729,1.562E-11,6.524E-13
52266.1636,1.667E-11,5.951E-13
52268.659525,1.643E-11,5.066E-13
52271.718044,1.72E-11,5.637E-13
52273.96647,1.747E-11,6.912E-13
52276.677303,1.674E-11,8.14E-13
52278.910266,1.52E-11,5.537E-13
52280.839896,1.625E-11,7.356E-13
52283.814803,1.589E-11,7.805E-13
52286.394618,1.709E-11,6.426E-13
52288.774248,2.379E-11,8.555E-13
52290.82397,1.522E-11,5.777E-13
52293.7311,1.893E-11,5.709E-13
52295.729248,1.866E-11,5.741E-13
52297.763877,1.81E-11,6.439E-13
52300.460729,1.786E-11,5.934E-13
52302.575544,1.724E-11,6.145E-13
52304.48897,1.917E-11,5.851E-13
52306.818692,1.565E-11,6.592E-13
52308.800729,1.362E-11,5.457E-13
52310.641933,1.248E-11,5.899E-13
52313.756192,1.402E-11,6.927E-13
52316.002396,1.014E-11,6.523E-13
52318.63397,1.096E-11,5.315E-13
52321.468322,1.16E-11,5.927E-13
52324.506655,1.218E-11,5.256E-13
52328.470914,1.314E-11,6.37E-13
52331.659155,1.203E-11,5.854E-13
52332.714988,1.306E-11,6.779E-13
52334.43147,1.158E-11,5.895E-13
52337.537488,1.147E-11,6.807E-13
52339.584803,1.268E-11,5.83E-13
52341.187303,1.38E-11,6.17E-13
52343.2636,1.535E-11,6.421E-13
52346.66397,1.326E-11,5.091E-13
52349.226007,1.148E-11,4.736E-13
52350.681007,1.116E-11,5.422E-13
52353.653044,1.718E-11,6.967E-13
52355.217396,1.483E-11,7.063E-13
52357.793137,1.522E-11,6.506E-13
52360.6986,1.186E-11,5.094E-13
52362.5461,1.165E-11,6.111E-13
52364.525914,1.291E-11,6.056E-13
52366.770729,1.092E-11,6.128E-13
52369.210266,1.198E-11,7.066E-13
52371.476748,1.356E-11,5.436E-13
52371.873507,1.448E-11,5.997E-13
52372.008785,1.452E-11,7.486E-13
52372.179988,1.401E-11,7.812E-13
52372.31647,1.444E-11,6.135E-13
52372.44897,1.487E-11,5.239E-13
52372.863229,1.375E-11,6.121E-13
52372.998322,1.376E-11,7.866E-13
52374.056563,1.199E-11,1.019E-12
52374.227859,1.274E-11,6.929E-13
52374.363877,1.027E-11,4.627E-13
52374.910822,1.102E-11,6.993E-13
52375.045729,1.169E-11,9.601E-13
52375.218877,1.176E-11,6.987E-13
52375.352951,1.165E-11,5.788E-13
52375.900174,1.305E-11,6.421E-13
52376.035081,1.311E-11,9.608E-13
52376.207488,1.204E-11,6.034E-13
52376.342118,1.363E-11,5.716E-13
52377.024896,1.068E-11,7.38E-13
52377.160174,1.314E-11,1.064E-12
52378.01434,1.401E-11,6.621E-13
52378.187303,1.248E-11,7.294E-13
52379.004155,1.264E-11,6.797E-13
52379.177766,1.385E-11,8.5E-13
52379.311192,1.308E-11,7.284E-13
52379.443229,1.273E-11,6.529E-13
52379.931655,1.482E-11,1.042E-12
52380.061562,1.299E-11,8.314E-13
52380.235081,1.266E-11,7.045E-13
52380.322025,1.366E-11,6.745E-13
52380.433322,1.076E-11,6.026E-13
52380.915914,1.233E-11,5.775E-13
52381.051192,1.126E-11,7.189E-13
52381.224062,1.331E-11,7.1E-13
52381.357118,1.168E-11,6.067E-13
52381.443692,1.424E-11,5.338E-13
52383.48934,1.348E-11,5.563E-13
52386.523137,1.204E-11,7.706E-13
52389.492488,1.029E-11,6.611E-13
52390.482396,1.159E-11,7.234E-13
52392.461748,1.196E-11,7.412E-13
