Time,Flux,+-
52174.234711,2.507E-11,1.331E-12
52176.635914,2.231E-11,4.219E-12
52179.057674,2.159E-11,9.839E-13
52180.981655,1.28E-11,8.535E-13
52182.052674,1.706E-11,1.034E-12
52184.109896,1.551E-11,8.061E-13
52186.024248,1.512E-11,1.057E-12
52188.868044,2.951E-11,1.341E-12
52190.865359,2.857E-11,9.649E-13
52192.838692,3.641E-11,1.344E-12
52194.765544,3.216E-11,9.949E-13
52196.68147,4.456E-11,1.182E-12
52198.069062,3.291E-11,1.067E-12
52200.651007,1.807E-11,1.054E-12
52202.637951,1.739E-11,2.028E-12
52204.091192,3.104E-11,1.124E-12
52206.669711,2.103E-11,9.133E-13
52208.850914,8.461E-12,8.357E-13
52210.710174,2.77E-11,1.118E-12
52212.891192,1.642E-11,8.048E-13
52214.678507,2.107E-11,1.002E-12
52216.663877,2.294E-11,1.151E-12
52218.635174,2.133E-11,1.316E-12
52220.491655,3.93E-11,1.204E-12
52222.446563,1.723E-11,1.086E-12
52224.497951,1.686E-11,1.886E-12
52226.48147,1.587E-11,1.435E-12
52228.202025,2.747E-11,9.319E-13
52230.449618,2.02E-11,1.719E-12
52232.2361,1.424E-11,1.015E-12
52234.936655,3.56E-11,1.119E-12
52236.918322,1.822E-11,8.026E-13
52238.822303,1.222E-11,8.599E-13
52250.731377,1.481E-11,8.756E-13
52252.922859,2.569E-11,9.235E-13
52254.511933,2.258E-11,1.285E-12
52256.890637,1.892E-11,7.967E-13
52258.541007,2.536E-11,1.009E-12
52260.522766,3.621E-11,1.422E-12
52262.368229,1.734E-11,9.111E-13
52264.350914,2.993E-11,1.028E-12
52266.265081,1.185E-11,7.235E-13
52268.384248,8.022E-12,6.863E-13
52270.648877,1.656E-11,1.071E-12
52272.123507,1.919E-11,1.098E-12
52274.544803,1.022E-11,7.975E-13
52276.146007,2.366E-11,1.166E-12
52278.139988,3.392E-11,1.13E-12
52280.9086,3.578E-11,1.16E-12
52282.816007,3.87E-11,1.336E-12
52284.520729,9.076E-12,6.751E-13
52286.781655,2.164E-11,8.129E-13
52288.696007,2.878E-11,9.659E-13
52290.746377,2.624E-11,1.059E-12
52292.659988,1.399E-11,8.292E-13
52294.522488,2.886E-11,9.609E-13
52296.418507,1.906E-11,8.626E-13
52298.609433,1.782E-11,8.89E-13
52300.517951,3.447E-11,1.102E-12
52302.773507,3.662E-11,1.261E-12
52304.422488,1.15E-11,7.898E-13
52306.737581,2.476E-11,8.322E-13
52308.719896,1.291E-11,9.767E-13
52310.234803,4.284E-11,1.586E-12
52312.41647,1.528E-11,9.124E-13
52314.540637,2.329E-11,9.746E-13
52316.037488,3.088E-11,9.154E-13
52318.497859,2.747E-11,8.633E-13
52320.20184,3.574E-11,1.12E-12
52322.253044,5.174E-11,1.457E-12
52324.304433,4.325E-11,1.179E-12
52326.424896,2.827E-11,7.759E-13
52328.5961,2.265E-11,1.054E-12
52330.317303,2.098E-11,8.343E-13
52332.126285,1.897E-11,1.289E-12
52334.48684,2.317E-11,9.55E-13
52336.948507,1.579E-11,9.248E-13
52338.723877,2.811E-11,1.002E-12
52340.565729,2.118E-11,8.469E-13
52342.478877,1.341E-11,6.784E-13
52344.526655,3.409E-11,1.13E-12
52346.5211,2.541E-11,1.295E-12
52348.895266,1.316E-11,8.908E-13
52350.601192,1.318E-11,8.611E-13
52352.525729,1.24E-11,8.055E-13
52354.573692,3.013E-11,8.425E-13
52356.663229,2.422E-11,1.876E-12
52358.191748,3.091E-11,1.257E-12
52360.622859,2.205E-11,1.455E-12
52362.148044,3.552E-11,1.011E-12
52364.446933,2.871E-11,1.014E-12
52366.453414,3.434E-11,1.09E-12
52368.362488,3.467E-11,1.17E-12
52370.201007,2.717E-11,8.856E-13
52372.963137,5.341E-11,1.474E-12
52374.083137,1.048E-11,1.924E-12
52377.059988,3.587E-11,1.188E-12
52380.858692,3.125E-11,1.138E-12
52384.466192,2.805E-11,9.493E-13
52386.447118,1.402E-11,7.643E-13
52388.154618,3.869E-11,9.686E-13
52390.542859,1.994E-11,8.372E-13
52392.521655,2.764E-11,1.071E-12
52394.383785,2.099E-11,1.291E-12
52396.409433,1.994E-11,7.349E-13
52398.524711,8.904E-12,7.939E-13
52400.502766,4.43E-11,1.442E-12
52402.537859,2.666E-11,1.429E-12
52404.529155,3.25E-11,1.116E-12
52406.563414,2.714E-11,1.415E-12
52408.485729,3.663E-11,1.02E-12
52410.464248,2.974E-11,1.071E-12
52412.887488,1.789E-11,1.161E-12
52414.0186,1.322E-11,9.827E-13
52416.065729,2.873E-11,9.128E-13
52418.098785,8.705E-12,8.614E-13
52420.144525,2.403E-11,9.756E-13
52422.070266,2.952E-11,1.203E-12
52424.23434,1.026E-11,1.009E-12
52426.095451,7.773E-12,7.824E-13
52428.144155,1.492E-11,8.438E-13
52430.315822,1.954E-11,8.894E-13
52432.029248,2.654E-11,1.118E-12
52434.142303,2.78E-11,1.076E-12
52436.97434,2.456E-11,1.308E-12
52438.570266,8.105E-12,8.897E-13
52440.40897,1.455E-11,9.738E-13
52442.3861,1.751E-11,1.153E-12
52444.363692,1.654E-11,1.153E-12
52446.280451,3.594E-11,1.192E-12
52450.502025,1.503E-11,1.206E-12
52452.081748,2.398E-11,1.08E-12
52454.330359,1.895E-11,8.926E-13
52456.297488,2.746E-11,1.198E-12
52458.14147,2.645E-11,1.197E-12
52460.33147,2.108E-11,8.274E-13
52462.904711,4.538E-11,2.768E-12
52464.881748,5.21E-11,1.709E-12
52466.252025,3.556E-11,1.7E-12
52468.830729,4.672E-11,1.745E-12
52469.957488,4.551E-11,1.286E-12
52472.923692,1.929E-11,9.496E-13
52474.097488,3.745E-11,9.737E-13
52476.604155,2.554E-11,1.545E-12
52478.784896,2.858E-11,9.443E-13
52480.96184,2.512E-11,1.442E-12
52481.890822,3.879E-11,1.302E-12
52484.095914,3.379E-11,9.402E-13
52485.915266,2.006E-11,7.573E-13
52488.945174,1.931E-11,1.12E-12
52490.297211,3.23E-11,2.738E-12
52492.835914,1.819E-11,8.391E-13
52493.326007,1.808E-11,8.765E-13
52496.267951,3.407E-11,1.951E-12
52498.382951,2.175E-11,1.58E-12
52500.428229,3.578E-11,2.422E-12
52502.267025,1.267E-11,9.762E-13
52504.175822,2.311E-11,1.441E-12
52506.042488,2.712E-11,1.07E-12
52508.403785,3.9E-11,3.443E-12
52510.850266,4.596E-11,2.157E-12
52512.688044,4.033E-11,7.656E-13
52514.127488,3.069E-11,9.62E-13
52516.104248,4.113E-11,1.25E-12
52518.148507,2.73E-11,1.072E-12
52521.11397,5.263E-11,1.451E-12
52522.6336,8.9E-11,2.155E-12
52524.818507,6.698E-11,1.269E-12
52526.487766,2.133E-11,1.112E-12
52528.66897,5.212E-11,2.279E-12
52530.676562,8.929E-11,2.574E-12
52532.621933,1.574E-11,1.082E-12
52534.116285,1.414E-11,8.478E-13
52536.745729,2.09E-11,1.146E-12
52537.9136,2.873E-11,2.991E-13
52538.111933,2.722E-11,5.147E-13
52538.847118,4.636E-11,5.153E-13
52539.370914,2.655E-11,6.397E-13
52540.524433,5.187E-11,2.713E-12
52540.91647,3.884E-11,4.131E-13
52541.053692,3.322E-11,9.323E-13
52542.674711,5.508E-12,7.881E-13
52544.805729,2.662E-11,7.494E-13
52546.834248,2.046E-11,9.394E-13
52548.21897,3.585E-11,1.887E-12
52550.144248,4.476E-11,1.409E-12
52552.238785,5.696E-11,2.205E-12
52554.996933,5.431E-11,1.297E-12
52557.176655,4.811E-11,2.624E-12
52558.954618,5.147E-11,1.373E-12
52560.072025,2.96E-11,1.236E-12
52561.991933,3.135E-11,1.165E-12
52564.695081,2.311E-11,1.04E-12
52566.873507,4.96E-11,9.282E-13
52568.849525,2.63E-11,9.948E-13
52570.757951,6.77E-12,6.886E-13
52572.800729,2.077E-11,6.911E-13
52574.704711,9.215E-12,5.754E-13
52576.337581,1.625E-11,9.804E-13
52578.726007,8.146E-12,8.527E-13
52580.700359,5.442E-12,5.574E-13
52582.606377,5.194E-12,8.607E-13
52584.580359,3.132E-12,8.141E-13
52586.591562,4.229E-12,8.311E-13
52588.565266,6.063E-12,7.013E-13
52590.575174,3.568E-12,7.631E-13
52592.513692,3.491E-12,3.186E-12
52594.592488,4.344E-12,5.778E-13
52596.119063,2.673E-12,5.55E-13
52598.608877,1.666E-11,8.25E-13
52602.8211,9.946E-12,9.195E-13
52604.603229,1.141E-11,8.337E-13
52605.987303,2.112E-11,1.749E-12
52608.771655,8.185E-12,8.866E-13
52610.787674,1.88E-11,1.174E-12
52612.717951,1.191E-11,8.075E-13
52614.558507,2.731E-11,1.395E-12
52616.529803,2.611E-11,1.068E-12
52618.568322,2.074E-11,9.256E-13
52620.332118,4.797E-11,1.45E-12
52624.286192,1.415E-11,7.958E-13
52625.942674,2.708E-11,1.168E-12
52628.099988,2.958E-11,1.028E-12
52630.274248,1.064E-11,8.56E-13
52632.595359,1.27E-11,7.68E-13
52634.894063,2.883E-11,1.065E-12
52636.403322,4.228E-11,1.367E-12
52638.4461,2.642E-11,9.913E-13
52640.48684,3.395E-11,1.38E-12
52642.357859,1.738E-11,2.756E-12
52644.055729,2.859E-11,1.759E-12
52646.369896,4.5E-11,1.298E-11
52648.070637,3.313E-11,1.695E-12
52650.112025,2.498E-11,4.558E-12
52652.016655,1.55E-11,1.908E-12
52654.77647,3.285E-11,9.197E-13
52656.770914,3.113E-11,1.166E-12
52658.543137,3.636E-11,1.716E-12
52660.825544,1.626E-11,1.574E-12
52662.41684,2.717E-11,1.327E-12
52664.704711,1.207E-11,9.092E-13
52666.363692,1.691E-11,1.09E-12
52668.857581,2.451E-11,1.047E-12
52670.172766,4.285E-11,1.119E-12
52672.281655,1.935E-11,1.721E-12
52674.637766,2.2E-11,9.676E-13
52676.571377,4.494E-11,1.739E-12
52677.994155,3.09E-11,1.172E-12
52680.100637,1.903E-11,1.039E-12
52686.489618,2.018E-11,8.684E-13
52688.40397,3.383E-11,1.074E-12
52690.374618,4.082E-11,1.418E-12
52692.282859,2.504E-11,1.002E-12
52694.723044,4.027E-11,1.477E-12
52696.296748,3.572E-11,1.195E-12
52698.600081,3.289E-11,1.063E-12
52700.640544,2.955E-11,1.257E-12
52702.557766,3.09E-11,1.068E-12
52708.734803,1.674E-11,1.371E-12
52710.571285,1.352E-11,7.836E-13
52712.611377,3.18E-11,9.876E-13
52714.404433,3.797E-11,1.213E-12
52716.557303,2.332E-11,1.253E-12
52718.596563,3.457E-11,1.336E-12
52720.252488,2.616E-11,8.981E-13
52722.608322,1.389E-11,9.567E-13
52724.059803,1.776E-11,1.032E-12
52726.099248,3.506E-11,1.313E-12
52728.401007,1.316E-11,7.074E-13
52730.3086,2.107E-11,7.826E-13
52732.221748,1.793E-11,7.261E-13
52734.070544,3.044E-11,1.461E-12
52736.234155,3.005E-11,1.104E-12
52738.206377,3.183E-11,9.065E-13
52740.177581,4.271E-11,1.732E-12
52742.185266,2.088E-11,1.87E-12
52744.86684,4.56E-11,1.603E-12
52746.523229,3.053E-11,1.352E-12
52748.267766,2.741E-11,1.01E-12
52750.521007,2.55E-11,1.137E-12
52752.440914,4.768E-11,1.927E-12
52754.413229,1.823E-11,8.991E-13
52756.3136,2.732E-11,8.337E-13
52758.439433,3.799E-11,1.548E-12
52760.458507,4.618E-11,1.14E-12
52762.404803,2.995E-11,1.195E-12
52764.197581,4.146E-11,1.857E-12
52766.097581,4.439E-11,1.186E-12
52770.044525,2.207E-11,1.113E-12
52772.084248,6.138E-12,1.048E-12
52774.397025,1.281E-11,8.495E-13
52776.160359,2.007E-11,8.92E-13
52778.1311,1.613E-11,8.349E-13
52780.103137,2.425E-11,1.094E-12
52782.523044,2.604E-11,1.169E-12
52786.087303,4.587E-11,1.144E-12
52788.215822,4.713E-11,1.094E-12
52790.028877,2.448E-11,8.821E-13
52792.987025,3.541E-11,1.539E-12
52794.436655,3.781E-11,1.911E-12
52796.410544,2.048E-11,1.834E-12
52798.381748,1.889E-11,1.041E-12
52800.434711,1.558E-11,1.12E-12
52802.355914,2.376E-11,2.467E-12
52804.432951,2.856E-11,1.346E-12
52806.073692,2.621E-11,1.168E-12
52808.307303,2.85E-11,1.18E-12
52810.345266,1.995E-11,9.311E-13
52812.534711,2.668E-11,8.518E-13
52814.245359,1.549E-11,8.389E-13
52816.327211,3.126E-11,1.483E-12
52818.173507,4.743E-11,1.266E-12
52820.025174,5.116E-11,1.628E-12
52822.240914,3.189E-11,1.245E-12
52824.814618,3.785E-11,1.631E-12
52826.917581,3.326E-11,1.364E-12
52828.753414,3.743E-11,1.52E-12
52830.272025,2.247E-11,9.065E-13
52832.969803,2.076E-11,1.255E-12
52834.632674,4.9E-11,1.663E-12
52835.993137,1.616E-11,7.801E-13
52838.811562,3.3E-11,1.03E-12
52840.922211,2.187E-11,9.315E-13
52842.82434,5.092E-11,1.6E-12
52844.8636,4.166E-11,1.563E-12
52846.592951,3.145E-11,1.43E-12
52850.777581,6.062E-11,2.098E-12
52853.177674,2.625E-11,1.667E-12
52854.921377,2.801E-11,1.05E-12
52858.414433,1.486E-11,1.247E-12
52861.97434,4.126E-11,1.277E-12
52862.961563,5.149E-11,2.216E-12
52864.777488,3.736E-11,1.328E-12
52866.74897,3.097E-11,1.238E-12
52867.887766,6.397E-11,1.776E-12
52869.251007,4.656E-11,2.356E-12
52871.18147,4.584E-11,1.126E-12
52873.92934,2.491E-11,9.013E-13
52874.8461,1.844E-11,9.296E-13
52877.007396,3.451E-11,1.529E-12
52879.503044,4.093E-11,1.418E-12
52881.083044,2.792E-11,9.951E-13
52883.507951,6.337E-11,1.559E-12
52885.821285,4.54E-11,1.133E-12
52887.651748,6.004E-11,1.58E-12
52889.762303,3.144E-11,1.24E-12
52891.355729,7.158E-11,1.577E-12
52893.8061,2.813E-11,9.93E-12
52895.742674,2.839E-11,1.1E-12
52897.783229,3.084E-11,1.342E-12
52899.166007,2.603E-11,1.094E-12
52901.4811,1.098E-11,1.377E-12
52903.519618,1.02E-11,1.243E-12
52905.03934,4.615E-11,2.089E-12
52907.075637,2.564E-11,1.649E-12
52909.877859,3.543E-11,1.05E-12
52911.914988,5.205E-11,1.083E-12
52913.8786,3.248E-11,9.057E-13
52915.130544,2.474E-11,2.241E-12
52917.960359,5.217E-11,1.378E-12
52919.674525,6.283E-11,1.504E-12
52921.707303,2.802E-11,1.016E-12
52923.614896,6.111E-11,1.385E-12
52925.584711,2.09E-11,1.241E-12
52927.686933,3.018E-11,1.047E-12
52929.726377,2.365E-11,9.794E-13
52931.944248,6.361E-12,7.753E-13
52933.666007,5.302E-11,1.171E-12
52935.397859,3.927E-11,1.612E-12
52937.367025,2.583E-11,1.465E-12
52939.336007,3.061E-11,1.948E-12
52941.58147,3.855E-11,1.645E-12
52944.339525,1.915E-11,8.494E-13
52945.55397,3.13E-11,1.473E-12
52948.019988,2.134E-11,2.239E-12
52949.456933,1.32E-11,2.467E-12
52951.300914,3.101E-11,1.124E-12
52953.469248,1.449E-11,1.032E-12
52955.900266,1.358E-11,1.613E-12
52957.195822,1.118E-11,8.555E-13
52959.098507,1.126E-11,8.666E-13
52961.720637,1.536E-11,9.162E-13
52963.171562,2.148E-11,1.203E-12
52965.082951,3.058E-11,1.072E-12
52967.1086,2.115E-11,4.222E-12
52969.616192,2.993E-11,1.419E-12
52971.514155,3.368E-11,9.687E-13
52973.617581,4.585E-11,1.284E-12
52975.974525,6.366E-11,1.435E-12
52977.611655,7.546E-11,1.87E-12
52979.732303,3.658E-11,1.265E-12
52981.035266,3.728E-11,1.068E-12
52983.069988,3.822E-11,9.194E-13
52985.697025,2.761E-11,1.005E-12
52987.822396,5.686E-11,1.493E-12
52991.671285,4.211E-11,1.552E-12
52993.134803,2.426E-11,1.326E-12
52995.240914,2.5E-11,1.363E-12
52997.612951,5.398E-11,1.385E-12
52999.814525,3.26E-11,1.179E-12
53001.588322,5.494E-11,1.617E-12
53003.698044,6.926E-11,1.824E-12
53005.601562,6.346E-11,1.811E-12
53007.638229,1.418E-11,1.241E-12
53009.670451,4.62E-11,1.716E-12
53011.709433,6.288E-11,1.372E-12
53013.610266,9.668E-11,2.417E-12
53015.646748,4.364E-11,1.363E-12
53017.876655,4.007E-11,1.877E-12
53019.652859,3.939E-11,1.293E-12
53021.485637,4.878E-11,1.674E-12
53023.743044,4.038E-11,1.298E-12
53025.438507,3.289E-11,1.821E-12
53027.406563,2.848E-11,1.383E-12
53029.755451,3.987E-11,1.202E-12
53031.066007,5.269E-11,1.681E-12
53033.445359,2.473E-11,1.08E-12
53035.072766,3.221E-11,1.026E-12
53037.382211,4.34E-11,1.277E-12
53039.043877,4.943E-11,1.334E-12
53043.21897,2.495E-11,8.96E-13
53045.394155,6.648E-11,1.739E-12
53047.053785,4.522E-11,1.97E-12
53049.295637,2.874E-11,7.167E-12
53051.39397,4.514E-11,1.265E-12
53053.67684,3.789E-11,1.098E-12
53055.200266,3.577E-11,1.874E-12
53057.6336,2.355E-11,1.477E-12
53059.668044,5.854E-11,1.997E-12
53061.552488,5.108E-11,1.83E-12
53065.63897,2.219E-11,8.903E-13
53073.442488,3.254E-11,1.317E-12
53077.651192,8.07E-12,8.233E-13
53081.628507,3.946E-11,1.739E-12
53085.529062,2.198E-11,8.795E-13
53089.112488,3.675E-11,1.001E-12
53095.157025,3.172E-11,1.165E-12
53097.16147,3.534E-11,2.142E-12
53099.196748,2.75E-11,3.811E-12
53101.681285,2.296E-11,9.834E-13
53103.168137,2.98E-11,1.223E-12
53106.584711,3.195E-11,1.687E-12
53109.417581,9.971E-12,1.374E-12
53111.308507,7.629E-12,9.15E-13
53113.435359,2.324E-11,1.149E-12
53115.78147,1.342E-11,3.511E-12
53117.434803,2.646E-11,1.157E-12
53121.438507,2.074E-11,8.854E-13
53123.405729,1.977E-11,8.129E-13
53125.425914,3.394E-11,1.055E-12
53127.138229,2.063E-11,1.524E-12
53129.036748,1.549E-11,1.248E-12
53131.135174,2.615E-11,9.326E-13
53133.490174,1.932E-11,8.965E-13
53137.036377,4.379E-11,1.189E-12
53141.112488,3.74E-11,1.144E-12
53145.240174,3.41E-11,1.012E-12
53153.452488,2.437E-11,1.753E-12
53157.062488,2.473E-11,1.06E-12
53161.744433,1.863E-11,7.5E-13
53165.202025,1.739E-11,8.519E-13
53169.27184,1.89E-11,9.707E-13
53173.003137,9.434E-12,7.116E-13
53177.224062,1.254E-11,9.252E-13
53181.935637,2.01E-11,9.875E-13
53185.734062,1.954E-11,1.121E-12
53189.801285,1.42E-11,7.799E-13
53193.804618,2.431E-11,1.173E-12
53198.017766,7.667E-12,6.512E-13
53201.259063,3.197E-11,1.719E-12
53205.061377,1.351E-11,8.381E-13
53209.197025,1.551E-11,1.141E-12
53213.764062,1.541E-11,8.686E-13
53217.198877,2.251E-11,1.031E-12
53221.900359,8.081E-12,9.494E-13
53225.77647,3.189E-11,1.227E-12
53229.052211,3.549E-11,1.388E-12
53233.7761,3.406E-11,9.343E-13
53237.510451,1.84E-11,1.035E-12
53241.642025,2.003E-11,8.255E-13
53245.418692,3.12E-11,1.095E-12
53249.54897,2.51E-11,1.058E-12
53253.094525,1.446E-11,1.231E-12
53257.550544,2.439E-11,2.367E-12
53261.0986,4.362E-11,1.53E-12
53265.225174,4.007E-11,1.097E-12
53270.0186,3.918E-11,1.187E-12
53273.103692,4.786E-11,1.355E-12
53277.145637,2.113E-11,1.699E-12
53281.480914,3.077E-11,1.075E-12
53285.679433,2.592E-11,9.622E-13
53289.680544,2.849E-11,9.837E-13
53293.683785,3.164E-11,1.149E-12
53297.742951,2.574E-11,1.379E-12
53305.620822,3.038E-11,1.035E-12
53308.979711,2.772E-11,9.642E-13
53313.846007,3.364E-11,1.066E-12
53317.119433,2.454E-11,1.015E-12
53321.556285,1.447E-11,1.209E-12
53325.565544,2.066E-11,2.058E-12
53329.8311,2.308E-11,1.055E-12
53333.569433,1.413E-11,9.45E-13
53337.636655,1.852E-11,7.301E-13
53341.570914,1.308E-11,7.778E-13
53345.571007,2.205E-11,8.876E-13
53349.775266,1.626E-11,1.02E-12
53353.059433,1.277E-11,9.646E-13
53356.921377,1.623E-11,1.014E-12
53361.638044,3.765E-11,1.262E-12
53365.795822,4.891E-11,1.43E-12
53369.708785,1.502E-11,9.953E-13
53373.913229,2.838E-11,1.002E-12
53377.901748,2.951E-11,1.63E-12
53381.70934,2.33E-11,7.733E-13
53385.724433,3.751E-11,9.523E-13
53389.377303,3.651E-11,1.033E-12
53393.448044,1.852E-11,7.766E-13
53401.082766,1.795E-11,1.765E-12
53405.929062,1.918E-11,1.29E-12
53409.244155,2.506E-11,4.046E-12
53413.669803,2.829E-11,1.436E-12
53417.651655,4.822E-11,1.754E-12
53421.532396,4.697E-11,2.73E-12
53425.662581,4.155E-11,1.263E-12
53429.59397,4.345E-11,1.18E-12
53433.660266,3.288E-11,1.275E-12
53437.631655,1.798E-11,1.067E-12
53441.454988,2.812E-11,9.784E-13
53444.905729,1.456E-11,1.002E-12
53449.211655,4.092E-11,3.317E-12
53453.662303,1.294E-11,8.584E-13
53457.468414,1.852E-11,1.15E-12
53461.467211,1.548E-11,1.192E-12
53465.597025,2.226E-11,1.256E-12
53469.463507,3.256E-11,1.764E-12
53473.239062,2.997E-11,1.257E-12
53477.522674,5.262E-11,1.857E-12
53481.520822,1.157E-11,7.023E-13
53485.300637,5.519E-11,1.552E-12
53489.243137,2.745E-11,1.009E-12
53493.849711,1.809E-11,1.136E-12
53501.10184,2.006E-11,9.397E-13
53505.786192,2.85E-11,1.494E-12
53512.442581,9.777E-12,1.526E-12
53517.450729,1.663E-11,1.033E-12
53521.489248,1.776E-11,1.316E-12
53525.41934,2.961E-11,1.298E-12
53529.374803,1.878E-11,8.128E-13
53533.150544,4.863E-11,1.355E-12
53537.027118,2.859E-11,1.055E-12
53541.149063,1.609E-11,8.175E-13
53545.162951,2.65E-11,9.296E-13
53553.085914,2.732E-11,8.963E-13
53557.634155,3.506E-11,1.163E-12
53561.825174,2.924E-11,1.932E-12
53565.302581,3.397E-11,2.41E-12
53569.145822,1.944E-11,9.505E-13
53573.334988,2.505E-11,1.757E-12
53577.154988,2.765E-11,1.067E-12
53581.287025,3.75E-11,1.438E-12
53585.218322,3.611E-11,1.101E-12
53588.870081,2.06E-11,9E-13
53593.645544,3.597E-11,1.218E-12
53597.542303,4.048E-11,1.983E-12
53601.707488,4.826E-11,1.32E-12
53605.909803,2.607E-11,9.692E-13
53609.601192,1.849E-11,1.891E-12
53614.129618,5.314E-11,2.094E-12
53617.526377,1.593E-11,1.159E-12
53621.073229,1.123E-11,1.208E-12
53625.917025,2.857E-11,1.519E-12
53629.062303,3.146E-11,1.636E-12
53633.16684,4.928E-11,3.112E-12
53637.900637,4.287E-11,1.198E-12
53641.954618,1.087E-11,8.342E-13
53645.449248,2.966E-11,1.358E-12
53649.477396,1.39E-11,9.45E-13
53653.37434,2.068E-11,1.112E-12
53657.644618,3.21E-11,1.932E-12
53661.503044,1.989E-11,2.088E-12
53665.362766,3.072E-11,1.429E-12
53669.673137,1.084E-11,6.867E-13
53673.492118,1.55E-11,7.263E-13
53677.744248,1.977E-11,9.98E-13
53681.985729,9.827E-12,8.416E-13
53685.600544,8.004E-12,1.238E-12
53689.975822,1.472E-11,1.57E-12
53693.714155,5.717E-12,8.295E-13
53697.444155,7.408E-12,9.796E-13
53701.145174,2.914E-12,6.698E-13
53705.734988,1.936E-11,8.734E-13
53709.130174,2.243E-11,1.236E-12
53713.532766,2.356E-11,1.198E-12
53717.1286,1.108E-11,8.196E-13
53721.047581,1.329E-11,1.054E-12
53725.184896,9.744E-12,7.179E-13
53729.12147,1.301E-11,1.037E-12
53733.967488,1.701E-11,8.399E-13
53737.626551,2.475E-11,8.75E-13
53741.680718,1.201E-11,9.263E-13
53745.026829,3.444E-11,1.206E-12
53749.671273,3.236E-11,1.185E-12
53753.166551,2.236E-11,9.929E-13
53757.664988,1.375E-11,8.999E-13
53761.65647,1.136E-11,9.909E-13
53765.858414,1.386E-11,1.2E-12
53769.743322,2.017E-11,1.271E-12
53773.252581,1.594E-11,7.778E-13
53777.396285,2.338E-11,1.016E-12
53781.646007,2.487E-11,9.075E-13
53785.382951,2.365E-11,1.194E-12
53789.635914,2.847E-11,1.189E-12
53793.509155,2.011E-11,7.78E-13
53797.025266,2.29E-11,1.226E-12
53801.347211,4.223E-11,1.037E-12
53805.289433,9.26E-12,8.335E-13
53809.216285,1.282E-11,8.673E-13
53813.953414,2.294E-11,1.293E-12
53817.604248,1.406E-11,9.796E-13
53821.751192,3.709E-11,1.293E-12
53825.539711,8.413E-12,7.199E-13
53829.589711,1.039E-11,1.468E-12
53833.542396,3.13E-12,6.556E-13
53837.590451,1.417E-11,8.846E-13
53841.256933,2.848E-11,9.393E-13
53845.307488,4.539E-11,1.3E-12
53849.3886,4.41E-11,1.571E-12
53853.072211,5.013E-11,7.675E-12
53857.170637,6.275E-11,1.607E-12
53861.1661,3.728E-11,2.155E-12
53865.506562,5.015E-11,2.087E-12
53869.378322,4.394E-11,1.301E-12
53873.293414,3.08E-11,1.309E-12
53877.415637,2.648E-11,1.098E-12
53881.341933,6.474E-11,1.311E-12
53885.392303,2.642E-11,1.345E-12
53889.124803,4.153E-11,1.311E-12
53893.0636,3.448E-11,1.214E-12
53897.128137,1.525E-11,8.947E-13
53901.694896,3.864E-11,1.888E-12
53909.660081,4.273E-11,1.288E-12
53913.711377,3.644E-11,2.048E-12
53917.102581,3.389E-11,9.775E-13
53921.2511,2.018E-11,1.093E-12
53925.229155,3.796E-11,1.223E-12
53929.302581,3.517E-11,1.479E-12
53933.213785,3.508E-11,1.066E-12
53937.864248,2.092E-11,1.08E-12
53942.06147,3.32E-11,1.193E-12
53945.213507,2.943E-11,1.369E-12
53949.773044,2.011E-11,9.194E-13
53953.838044,5.354E-11,1.334E-12
53957.973692,1.631E-11,9.015E-13
53961.790081,1.573E-11,1.016E-12
53965.656192,2.482E-11,1.081E-12
53969.192859,6.805E-12,1.014E-12
53972.963507,1.498E-11,1.252E-12
53977.1111,2.189E-11,9.306E-13
53981.15647,4.482E-11,1.672E-12
53985.203785,1.698E-11,1.123E-12
53989.023137,2.391E-11,8.128E-13
53993.139803,1.013E-11,9.194E-13
53997.082396,1.029E-11,9.49E-13
54001.990914,8.132E-12,7.233E-13
54005.774155,8.727E-12,6.137E-13
54009.700451,7.491E-12,7.942E-13
54013.656933,6.489E-12,6.622E-13
54017.5811,5.472E-12,8.186E-13
54021.122303,2.533E-11,1.116E-12
54025.4886,2.725E-11,1.012E-12
54029.932118,1.27E-11,6.827E-13
54033.949525,1.144E-11,7.601E-13
54038.585451,9.377E-12,7.822E-13
54041.939155,2.728E-11,1.204E-12
54045.864711,1.989E-11,9.697E-13
54049.707303,2.44E-11,1.024E-12
54053.644062,8.812E-12,1.203E-12
54057.192025,1.283E-11,7.944E-13
54061.321192,1.42E-11,8.937E-13
54065.123044,1.427E-11,8.328E-13
54069.632303,1.872E-11,1.176E-12
54073.038507,1.706E-11,7.984E-13
54077.034988,8.961E-12,8.255E-13
54081.337303,1.027E-11,9.129E-13
54085.86934,1.897E-11,1.094E-12
54089.803507,2.69E-11,9.274E-13
54093.991007,2.391E-11,7.518E-13
54097.513322,9.267E-12,7.508E-13
54101.647674,2.903E-11,1.14E-12
54105.501748,2.166E-11,1.286E-12
54109.118322,2.832E-11,1.012E-12
54113.245729,2.641E-11,1.196E-12
54117.115359,2.723E-11,1.142E-12
54121.682303,2.206E-11,1.175E-12
54125.793322,8.971E-12,7.171E-13
54129.921655,3.152E-11,1.102E-12
54133.777581,3.352E-11,1.422E-12
54137.383137,1.04E-11,8.53E-13
54141.384155,3.481E-11,1.614E-12
