Time,Flux,+-
53064.62897,8.594E-11,9.785E-13
53066.731007,8.315E-11,1.223E-12
53069.029062,8.332E-11,1.085E-12
53071.654988,7.431E-11,1.179E-12
53074.290174,7.972E-11,1.17E-12
53077.107303,8.953E-11,1.282E-12
53079.598414,1.124E-10,1.643E-12
53082.025914,1.357E-10,1.561E-12
53083.930359,1.241E-10,1.578E-12
53085.835174,1.45E-10,1.46E-12
53088.029248,1.587E-10,1.588E-12
53090.167674,1.538E-10,1.693E-12
53091.963692,1.187E-10,1.629E-12
53095.224988,1.131E-10,1.283E-12
53098.177951,9.842E-11,1.237E-12
53100.282396,1.115E-10,1.193E-12
53102.577581,1.033E-10,1.438E-12
53109.467859,1.081E-10,1.342E-12
53111.437118,1.082E-10,1.445E-12
53113.500081,1.021E-10,1.354E-12
53115.572581,1.076E-10,1.021E-12
53118.528137,1.16E-10,1.562E-12
53120.629433,1.097E-10,1.253E-12
53123.515544,1.058E-10,1.665E-12
53125.550359,1.301E-10,1.631E-12
53127.520637,1.088E-10,1.337E-12
53130.549155,9.078E-11,1.244E-12
53132.257581,1.073E-10,1.135E-12
53134.154248,1.024E-10,1.144E-12
53137.3061,9.488E-11,1.436E-12
53139.428137,8.755E-11,1.29E-12
53142.025637,9.356E-11,1.329E-12
53143.994803,9.58E-11,1.699E-12
53146.09934,1.023E-10,1.209E-12
53148.552025,8.844E-11,1.487E-12
53151.412766,9.956E-11,1.368E-12
53153.381655,9.994E-11,1.343E-12
53155.349988,9.477E-11,1.728E-12
53158.368229,9.4E-11,1.344E-12
53160.814618,9.396E-11,1.439E-12
53162.372766,9.875E-11,1.399E-12
53165.150081,7.914E-11,1.161E-12
53167.361377,8.34E-11,1.045E-12
53169.28684,8.312E-11,1.411E-12
53172.217025,9.598E-11,1.374E-12
53174.450359,9.177E-11,1.093E-12
53176.950822,7.645E-11,1.054E-12
53179.831933,7.741E-11,1.184E-12
53182.072211,8.303E-11,1.447E-12
53184.22647,7.768E-11,1.39E-12
53186.261192,8.246E-11,1.378E-12
53186.570359,8.214E-11,4.581E-13
53186.6811,8.091E-11,1.133E-12
53187.054062,7.792E-11,8.499E-13
53187.122025,8.343E-11,8.574E-13
53187.189525,8.325E-11,7.983E-13
53187.257581,8.321E-11,6.616E-13
53188.8861,8.627E-11,1.388E-12
53190.752303,8.506E-11,1.371E-12
53193.087581,8.064E-11,1.098E-12
53196.050081,9.226E-11,1.338E-12
53198.206655,7.649E-11,1.271E-12
53200.241655,7.547E-11,1.363E-12
53202.3461,8.085E-11,1.322E-12
53204.900451,9.183E-11,1.115E-12
53207.812951,8.75E-11,1.199E-12
53210.149618,1.028E-10,1.372E-12
53212.119618,1.021E-10,1.07E-12
53214.353137,1.029E-10,1.371E-12
53216.187396,9.414E-11,1.163E-12
53218.222581,7.772E-11,1.103E-12
53220.995822,7.722E-11,1.063E-12
53224.127951,9.444E-11,1.647E-12
53226.162396,9.229E-11,1.276E-12
53228.19684,9.595E-11,1.312E-12
53230.230081,1.011E-10,1.244E-12
53232.659063,1.031E-10,1.701E-12
53235.676562,1.185E-10,1.756E-12
53237.710451,1.085E-10,1.338E-12
53239.875451,1.151E-10,1.607E-12
53242.370266,1.068E-10,1.274E-12
53243.944988,1.072E-10,1.196E-12
53245.783507,1.055E-10,1.212E-12
53307.942025,1.328E-10,1.453E-12
53309.376285,1.273E-10,1.332E-12
53312.928785,1.341E-10,2.276E-12
53315.000729,1.47E-10,1.602E-12
53317.778044,1.558E-10,1.784E-12
53319.017488,1.516E-10,1.557E-12
53321.034618,1.627E-10,1.602E-12
53323.879155,1.487E-10,1.687E-12
53326.282211,1.367E-10,1.63E-12
53328.973414,1.427E-10,1.414E-12
53330.874433,1.079E-10,1.452E-12
53332.909896,1.158E-10,1.412E-12
53335.744433,1.365E-10,1.691E-12
53337.778229,1.32E-10,1.533E-12
53340.194525,1.455E-10,1.73E-12
53342.483414,1.458E-10,1.616E-12
53345.631007,1.429E-10,1.474E-12
53352.073414,1.538E-10,1.467E-12
53354.176007,1.678E-10,1.653E-12
53354.487951,1.65E-10,1.766E-12
53354.964803,1.493E-10,1.692E-12
53355.548785,1.512E-10,1.44E-12
53356.005359,1.57E-10,1.941E-12
53356.414803,1.433E-10,1.708E-12
53356.872303,1.338E-10,1.981E-12
53357.46397,1.295E-10,2.448E-12
53357.855637,1.184E-10,2.515E-12
53358.379155,1.144E-10,1.87E-12
53358.952396,1.24E-10,1.329E-12
53359.403229,1.214E-10,1.738E-12
53359.798785,1.195E-10,1.554E-12
53360.519525,1.24E-10,1.568E-12
53360.751563,1.182E-10,6.722E-13
53360.84897,1.177E-10,1.484E-12
53361.202488,1.213E-10,1.357E-12
53361.831655,1.232E-10,1.667E-12
53362.180266,1.297E-10,9.732E-13
53362.683692,1.265E-10,1.504E-12
53362.762859,1.252E-10,7.675E-13
53363.292951,1.328E-10,1.843E-12
53363.359248,1.333E-10,8.835E-13
53363.832488,1.32E-10,7.028E-13
53364.334248,1.353E-10,1.394E-12
53364.678229,1.3E-10,1.404E-12
53364.848877,1.374E-10,1.522E-12
53365.525822,1.273E-10,1.509E-12
53365.84397,1.268E-10,1.547E-12
53366.173877,1.238E-10,1.489E-12
53366.815266,1.213E-10,1.702E-12
53367.340081,1.281E-10,1.408E-12
53367.733507,1.241E-10,1.669E-12
53368.2061,1.265E-10,2.832E-12
53368.675266,1.23E-10,1.51E-12
53368.862211,1.263E-10,8.551E-13
53369.242211,1.174E-10,1.536E-12
53369.32147,1.224E-10,7.306E-13
53369.792303,1.142E-10,1.181E-12
53370.684803,1.151E-10,1.801E-12
53370.95647,1.071E-10,1.618E-12
53371.36934,1.063E-10,1.493E-12
53371.893785,1.14E-10,1.359E-12
53372.352859,1.114E-10,1.594E-12
53372.811285,1.1E-10,1.703E-12
53373.400914,1.193E-10,2.491E-12
53373.723785,1.256E-10,1.686E-12
53374.254988,1.268E-10,1.67E-12
53374.845544,1.28E-10,1.802E-12
53375.304248,1.293E-10,1.964E-12
53375.932025,1.331E-10,1.475E-12
53376.537766,1.329E-10,1.541E-12
53377.112396,1.271E-10,1.533E-12
53377.58647,1.293E-10,1.584E-12
53377.967025,1.187E-10,1.368E-12
53378.368229,1.175E-10,1.284E-12
53378.701285,1.121E-10,9.763E-13
53379.1586,1.066E-10,1.357E-12
53379.759618,1.07E-10,1.295E-12
53380.194803,1.042E-10,1.186E-12
53380.784988,1.066E-10,1.572E-12
53381.315451,1.058E-10,1.297E-12
53381.780637,1.1E-10,1.08E-12
53382.432951,9.931E-11,1.198E-12
53382.755914,1.121E-10,1.35E-12
53383.348877,1.279E-10,1.755E-12
53383.814155,1.368E-10,1.44E-12
53384.331377,1.163E-10,1.422E-12
53384.786007,1.164E-10,1.738E-12
53386.228877,1.109E-10,1.493E-12
53388.719248,1.306E-10,1.489E-12
53391.4836,1.162E-10,1.449E-12
53393.637488,1.14E-10,1.543E-12
53396.089248,1.113E-10,1.312E-12
53398.430637,9.331E-11,1.214E-12
53400.655451,8.927E-11,1.219E-12
53403.680359,8.232E-11,1.168E-12
53406.255637,7.969E-11,1.215E-12
53407.87934,8.156E-11,1.098E-12
53412.616192,8.902E-11,1.484E-12
53414.688229,8.891E-11,1.02E-12
53416.789433,8.15E-11,1.43E-12
53419.631748,8.443E-11,1.402E-12
53421.5961,7.82E-11,1.408E-12
53423.871192,8.657E-11,1.444E-12
53426.687488,8.362E-11,1.274E-12
53428.720822,8.571E-11,1.193E-12
53430.687488,8.356E-11,1.188E-12
53433.703322,7.065E-11,1.063E-12
53435.487488,7.213E-11,1.017E-12
53438.619433,6.918E-11,1.274E-12
53441.110914,6.787E-11,1.482E-12
53443.470729,7.271E-11,1.103E-12
53445.519896,7.276E-11,1.205E-12
53447.417488,7.158E-11,1.054E-12
53449.699618,6.818E-11,1.602E-12
53451.405914,7.274E-11,1.098E-12
53454.226192,7.397E-11,1.101E-12
53456.191933,7.72E-11,1.234E-12
53458.827951,1.02E-10,1.318E-12
53462.048877,9.279E-11,1.336E-12
53463.877951,9.072E-11,1.253E-12
53466.356748,8.76E-11,1.191E-12
53468.320729,8.105E-11,1.128E-12
53470.287025,7.783E-11,1.272E-12
53472.516655,7.431E-11,1.194E-12
53475.466655,7.728E-11,1.408E-12
53477.565914,7.68E-11,1.176E-12
53480.064618,9.01E-11,1.335E-12
53482.415266,9.688E-11,1.359E-12
53484.447766,9.152E-11,1.563E-12
53486.480081,8.319E-11,1.237E-12
53489.439988,8.627E-11,1.298E-12
53491.331655,9.596E-11,1.589E-12
53494.155914,9.414E-11,1.378E-12
53496.644248,9.841E-11,1.347E-12
53499.262859,1.108E-10,1.548E-12
53501.635637,1.028E-10,1.219E-12
53503.526655,1.166E-10,1.922E-12
53506.547211,1.119E-10,1.184E-12
53509.16184,9.508E-11,1.363E-12
53510.477211,1.032E-10,1.376E-12
53513.492488,1.221E-10,1.55E-12
53515.389433,1.308E-10,1.314E-12
53517.489803,1.072E-10,1.497E-12
53519.590266,1.015E-10,1.378E-12
53522.537488,9.903E-11,1.411E-12
53524.436933,9.164E-11,1.107E-12
53527.273785,9.444E-11,1.228E-12
53529.549988,8.386E-11,1.117E-12
53531.272303,8.896E-11,1.303E-12
53533.224896,1.308E-10,1.277E-12
53536.364803,1.313E-10,1.343E-12
53538.331007,1.227E-10,1.56E-12
53540.297118,1.188E-10,1.311E-12
53542.262859,1.096E-10,1.436E-12
53545.212488,1.423E-10,1.484E-12
53547.969896,1.418E-10,1.694E-12
53549.090729,1.677E-10,1.328E-12
53552.227118,1.447E-10,1.529E-12
53554.914988,1.37E-10,1.412E-12
53557.930359,9.93E-11,1.36E-12
53559.30647,1.036E-10,1.409E-12
53561.6211,1.065E-10,9.23E-13
53561.755637,1.043E-10,1.114E-12
53562.255359,1.039E-10,1.28E-12
53564.221007,1.087E-10,1.574E-12
53566.149525,1.049E-10,1.732E-12
53568.422025,1.464E-10,1.872E-12
53571.234155,1.286E-10,1.62E-12
53573.348785,1.341E-10,1.499E-12
53575.167303,1.219E-10,1.388E-12
53578.44684,1.242E-10,1.526E-12
53581.197211,1.239E-10,1.365E-12
53583.360081,1.221E-10,1.517E-12
53585.259988,1.434E-10,1.747E-12
53587.226285,1.304E-10,1.412E-12
53588.937766,1.35E-10,1.343E-12
53592.023785,1.724E-10,1.234E-12
53594.762581,1.557E-10,2.071E-12
53596.86434,1.389E-10,1.381E-12
53599.8111,1.506E-10,1.385E-12
53601.317766,1.632E-10,3.476E-12
53606.235544,1.274E-10,1.853E-12
53610.235822,1.525E-10,1.958E-12
53672.115729,1.298E-10,1.065E-12
53674.450081,1.648E-10,1.779E-12
53676.565914,1.621E-10,1.636E-12
53678.016285,1.816E-10,1.769E-12
53681.031007,2.148E-10,1.843E-12
53684.04397,2.012E-10,2.112E-12
53685.733322,1.548E-10,1.7E-12
53687.906563,1.922E-10,1.752E-12
53690.504896,1.778E-10,1.702E-12
53693.021007,1.782E-10,1.676E-12
53694.827211,1.653E-10,1.785E-12
53697.203044,1.811E-10,1.815E-12
53699.30934,1.523E-10,1.402E-12
53701.995914,1.395E-10,1.249E-12
53704.596563,1.456E-10,1.508E-12
53706.973414,1.703E-10,1.704E-12
53709.90147,2.011E-10,1.7E-12
53711.798322,1.652E-10,1.556E-12
53713.791377,1.529E-10,1.574E-12
53715.232488,1.364E-10,1.657E-12
53717.69397,1.918E-10,1.782E-12
53720.266007,1.567E-10,2.423E-12
53722.880822,1.397E-10,1.685E-12
53725.23397,1.732E-10,1.504E-12
53727.849896,1.956E-10,1.634E-12
53730.01434,1.913E-10,2.082E-12
53732.973507,2.055E-10,1.936E-12
53734.861748,1.937E-10,1.617E-12
53737.022199,2.21E-10,1.887E-12
53739.004606,2.304E-10,2.002E-12
53742.140347,1.895E-10,2.05E-12
53744.031458,1.598E-10,1.524E-12
53745.817384,1.782E-10,1.452E-12
53748.748692,1.478E-10,1.578E-12
53750.976088,1.534E-10,1.54E-12
53753.036273,1.855E-10,2.363E-12
53755.434329,1.683E-10,1.557E-12
53757.605081,1.607E-10,1.523E-12
53762.506748,1.926E-10,2.163E-12
53765.520544,1.946E-10,2.024E-12
53767.682025,1.639E-10,1.62E-12
53769.849711,1.81E-10,1.364E-12
53771.428137,1.709E-10,1.596E-12
53774.758877,1.491E-10,1.443E-12
53776.526007,1.607E-10,1.633E-12
53778.75397,1.53E-10,1.558E-12
53780.78434,1.605E-10,1.659E-12
53783.864988,1.519E-10,1.889E-12
53785.828137,1.749E-10,2.394E-12
53788.324896,1.64E-10,1.478E-12
53790.872488,1.504E-10,1.791E-12
53793.099711,1.67E-10,1.808E-12
53796.245081,1.557E-10,1.681E-12
53797.437211,1.506E-10,1.737E-12
53800.241285,1.624E-10,1.528E-12
53802.205729,1.612E-10,2.042E-12
53804.237581,1.744E-10,1.611E-12
53807.253507,1.887E-10,2.18E-12
53809.350637,1.683E-10,1.408E-12
53811.639896,1.265E-10,1.525E-12
53813.23934,1.266E-10,2.864E-12
53815.639155,1.176E-10,1.557E-12
53819.119711,1.274E-10,1.966E-12
53820.548229,1.35E-10,1.504E-12
53821.733322,1.34E-10,1.649E-12
53823.5236,1.276E-10,1.569E-12
53824.371563,1.308E-10,1.58E-12
53825.420174,1.358E-10,1.616E-12
53827.382674,1.148E-10,1.31E-12
53829.602303,1.222E-10,1.411E-12
53832.536748,1.364E-10,1.732E-12
53834.568507,1.416E-10,1.654E-12
53836.53397,1.411E-10,1.617E-12
53839.479063,1.39E-10,1.691E-12
53841.574618,1.385E-10,1.249E-12
53843.541933,1.499E-10,1.279E-12
53846.908044,1.247E-10,1.377E-12
53848.713785,1.199E-10,1.495E-12
53850.970637,1.315E-10,1.809E-12
53853.243877,1.296E-10,1.519E-12
53855.947396,1.289E-10,1.341E-12
53858.081933,1.286E-10,1.543E-12
53860.115081,1.247E-10,1.553E-12
53862.541007,1.377E-10,1.473E-12
53865.429155,1.445E-10,1.648E-12
53867.518692,1.676E-10,1.466E-12
53869.481655,1.698E-10,1.709E-12
53872.426655,1.742E-10,1.323E-12
53874.325544,1.396E-10,1.776E-12
53876.422303,1.319E-10,1.406E-12
53879.189618,1.225E-10,1.36E-12
53881.465729,1.155E-10,1.432E-12
53883.389248,1.135E-10,1.49E-12
53885.992396,1.171E-10,1.246E-12
53888.472859,1.088E-10,1.321E-12
53890.899433,1.069E-10,1.363E-12
53892.863322,9.881E-11,1.776E-12
53895.349248,1.049E-10,1.357E-12
53898.110359,1.162E-10,1.317E-12
53900.930174,9.78E-11,1.515E-12
53902.947303,9.687E-11,1.171E-12
53904.808507,1.215E-10,1.512E-12
53906.942859,1.119E-10,1.323E-12
53909.432118,1.179E-10,1.64E-12
53912.381192,1.233E-10,1.513E-12
53914.153414,1.116E-10,1.575E-12
53919.663414,9.267E-11,1.184E-12
53922.150266,9.964E-11,1.463E-12
53924.167118,9.452E-11,1.212E-12
53926.264062,8.707E-11,1.2E-12
53929.364988,9.787E-11,1.567E-12
53931.334803,1.05E-10,1.609E-12
53933.415544,1.191E-10,1.365E-12
53935.38147,1.218E-10,1.369E-12
53938.3811,1.014E-10,1.197E-12
53940.344988,1.079E-10,1.61E-12
53943.684618,9.695E-11,1.19E-12
53944.162674,1.016E-10,1.178E-12
53946.193322,1.113E-10,1.135E-12
53949.904155,9.88E-11,1.423E-12
53951.805914,1.039E-10,1.712E-12
53954.163414,1.038E-10,1.049E-12
53955.939988,1.091E-10,1.535E-12
53958.813414,9.484E-11,1.097E-12
53961.380081,1.039E-10,1.378E-12
53964.324711,1.276E-10,1.819E-12
53965.114803,1.3E-10,1.978E-12
53968.179711,1.345E-10,1.469E-12
53970.142581,1.281E-10,1.255E-12
53972.134618,1.112E-10,1.483E-12
53976.036655,1.136E-10,1.372E-12
54037.535081,2.158E-10,1.776E-12
54039.766563,2.568E-10,1.706E-12
54042.402581,2.136E-10,2.371E-12
54044.404155,2.282E-10,1.996E-12
54047.028229,1.839E-10,1.581E-12
54049.44147,1.58E-10,1.441E-11
54052.202951,1.474E-10,1.453E-12
54053.964711,1.742E-10,1.891E-12
54056.587674,2.318E-10,1.906E-12
54059.153507,2.606E-10,1.778E-12
54061.850174,2.936E-10,2.403E-12
54064.129896,3.129E-10,2.104E-12
54066.228044,2.746E-10,2.4E-12
54067.982859,2.767E-10,2.05E-12
54070.150544,2.04E-10,2.259E-12
54072.824155,1.806E-10,1.41E-12
54076.03684,2.04E-10,1.77E-12
54077.800081,1.84E-10,1.603E-12
54080.043414,1.671E-10,1.61E-12
54082.059155,1.72E-10,1.538E-12
54084.544062,1.915E-10,1.464E-12
54087.502118,2.145E-10,1.974E-12
54088.995637,2.206E-10,2.129E-12
54091.746377,1.903E-10,1.582E-12
54093.916655,1.739E-10,1.633E-12
54095.941192,1.816E-10,1.521E-12
54098.292396,1.721E-10,1.757E-12
54101.120174,1.842E-10,1.506E-12
54103.297581,1.942E-10,2.368E-12
54106.175266,1.812E-10,1.973E-12
54107.918229,1.462E-10,1.521E-12
54110.098877,1.409E-10,1.416E-12
54113.052766,1.676E-10,1.916E-12
54115.0711,1.523E-10,1.731E-12
54117.566933,1.232E-10,1.551E-12
54119.839063,1.324E-10,1.549E-12
54121.801007,1.252E-10,1.637E-12
54124.613785,1.21E-10,1.345E-12
54126.775729,1.261E-10,1.308E-12
54128.73897,1.349E-10,1.497E-12
54131.709433,1.381E-10,1.528E-12
54133.846748,1.596E-10,1.53E-12
54136.410914,1.554E-10,1.376E-12
54138.62434,1.601E-10,1.535E-12
54140.915822,1.571E-10,1.424E-12
54142.814433,1.308E-10,1.657E-12
54145.238137,1.208E-10,1.744E-12
54147.659063,1.107E-10,1.459E-12
54149.565451,1.225E-10,1.643E-12
54152.309248,1.056E-10,1.356E-12
54154.46934,1.181E-10,1.517E-12
54156.908692,1.148E-10,1.168E-12
54159.384525,1.209E-10,1.254E-12
54161.348785,1.428E-10,1.596E-12
54164.29184,1.464E-10,1.684E-12
54166.514896,1.686E-10,2.1E-12
54169.657859,1.942E-10,2.147E-12
54172.237766,1.986E-10,2.328E-12
54174.369155,2.027E-10,1.569E-12
54176.595729,1.752E-10,2.344E-12
54178.559896,1.908E-10,1.616E-12
54180.653877,1.944E-10,1.685E-12
54182.619063,1.913E-10,1.842E-12
54184.7836,1.68E-10,2.01E-12
54186.573044,1.559E-10,1.633E-12
54189.174433,1.437E-10,1.319E-12
54191.337951,1.376E-10,1.307E-12
54194.014155,1.292E-10,1.228E-12
54196.983229,1.586E-10,1.872E-12
54199.318877,1.484E-10,1.063E-12
54201.475174,1.344E-10,1.143E-12
54203.318229,1.319E-10,1.545E-12
54206.447303,1.193E-10,1.878E-12
54208.292396,1.2E-10,1.508E-12
54210.925544,1.268E-10,1.104E-12
54212.750451,1.2E-10,1.335E-12
54215.245174,1.076E-10,1.134E-12
54217.184433,1.033E-10,1.231E-12
54219.476007,9.684E-11,1.182E-12
54221.859248,9.748E-11,1.614E-12
54224.318137,1.117E-10,1.749E-12
54226.413785,9.933E-11,1.349E-12
54229.440729,1.222E-10,1.334E-12
54231.656563,1.754E-10,1.767E-12
54233.61897,1.403E-10,1.789E-12
54235.579248,1.294E-10,1.862E-12
54238.486007,1.265E-10,1.446E-12
54240.4236,1.202E-10,1.146E-12
54243.182396,1.119E-10,1.177E-12
54245.462766,1.137E-10,1.4E-12
54247.426192,1.285E-10,1.366E-12
54250.372859,1.259E-10,1.13E-12
54252.205637,1.103E-10,1.371E-12
54254.953877,1.084E-10,1.468E-12
54257.729248,1.244E-10,1.258E-12
54260.137488,1.135E-10,1.743E-12
54261.959155,1.078E-10,1.735E-12
54264.118785,1.115E-10,1.68E-12
54266.567211,1.078E-10,1.333E-12
54268.9911,1.013E-10,2.091E-12
54271.388877,1.154E-10,1.587E-12
54273.419803,1.234E-10,1.584E-12
54276.229525,1.079E-10,1.429E-12
54278.390544,1.089E-10,1.255E-12
54280.31397,1.024E-10,1.321E-12
54282.774803,9.673E-11,1.311E-12
54285.329525,8.743E-11,1.137E-12
54287.422766,9.249E-11,1.476E-12
54289.007118,9.089E-11,1.288E-12
54289.909063,9.695E-11,1.564E-12
54290.237303,9.811E-11,1.479E-12
54291.742859,8.857E-11,1.238E-12
54292.728137,8.743E-11,1.355E-12
54293.976748,8.976E-11,1.206E-12
54294.688785,8.862E-11,1.296E-12
54296.850081,9.276E-11,1.212E-12
54299.204063,8.918E-11,1.373E-12
54301.2336,9.647E-11,1.171E-12
54303.524155,1.023E-10,1.175E-12
54306.077581,1.026E-10,1.466E-12
54308.896192,9.279E-11,1.518E-12
54310.856655,1.042E-10,1.495E-12
54313.42184,9.842E-11,1.334E-12
54317.862211,1.045E-10,1.419E-12
54321.222396,1.011E-10,1.709E-12
54322.180081,9.893E-11,1.19E-12
54325.741377,1.151E-10,1.536E-12
54327.164433,1.222E-10,1.503E-12
54329.318692,1.276E-10,1.386E-12
54332.063507,1.202E-10,1.488E-12
54334.358229,1.232E-10,1.722E-12
54336.39184,1.313E-10,1.235E-12
54339.226285,1.25E-10,1.476E-12
54341.227581,1.16E-10,1.314E-12
54402.9036,1.333E-10,1.65E-12
54404.934803,1.343E-10,1.777E-12
54407.427118,1.957E-10,1.89E-12
54409.063414,1.852E-10,1.655E-12
54411.589063,1.471E-10,1.455E-12
54413.17397,1.406E-10,1.746E-12
54415.868044,1.539E-10,1.888E-12
54418.006748,1.492E-10,1.589E-12
54422.910914,1.586E-10,1.668E-12
54424.748229,1.636E-10,1.569E-12
54427.97684,1.518E-10,1.568E-12
54429.981655,1.519E-10,1.917E-12
54432.010637,1.476E-10,2.061E-12
54434.302674,1.876E-10,1.905E-12
54437.050822,2.073E-10,1.826E-12
54438.74897,1.937E-10,1.625E-12
54441.040822,2.344E-10,1.971E-12
54443.740359,1.952E-10,1.302E-12
54446.079155,1.799E-10,1.496E-12
54448.827766,2.202E-10,1.905E-12
54450.856285,2.273E-10,1.789E-12
54452.821748,2.273E-10,1.864E-12
54455.71684,2.273E-10,1.68E-12
54458.213044,2.075E-10,1.831E-12
54460.479155,1.787E-10,1.41E-12
54462.271192,1.917E-10,1.721E-12
54466.002581,2.271E-10,2.168E-12
54467.874711,2.084E-10,1.749E-12
54469.473692,2.068E-10,3.446E-12
54471.826655,1.982E-10,1.802E-12
54474.417303,2.28E-10,2.238E-12
54476.842025,2.271E-10,2.042E-12
54479.590729,1.903E-10,1.862E-12
54481.746192,1.693E-10,1.475E-12
54483.842118,1.661E-10,1.563E-12
54485.697025,1.559E-10,1.334E-12
54488.750914,1.857E-10,1.463E-12
54490.780544,1.878E-10,1.521E-12
54492.676377,1.837E-10,1.908E-12
54495.753137,1.694E-10,1.623E-12
54497.532211,1.442E-10,1.52E-12
54499.749618,1.479E-10,1.663E-12
54502.09897,1.238E-10,1.54E-12
54504.651377,1.258E-10,1.401E-12
54506.636933,1.338E-10,1.339E-12
54509.299803,1.269E-10,1.65E-12
54511.878785,1.171E-10,1.502E-12
54513.684525,1.235E-10,1.623E-12
54516.302025,1.386E-10,1.523E-12
54518.264062,1.563E-10,1.707E-12
54521.340081,1.582E-10,1.986E-12
54523.699711,1.902E-10,1.786E-12
54525.554062,1.927E-10,1.572E-12
54527.623044,1.893E-10,1.492E-12
54530.632674,2.516E-10,1.848E-12
54532.661933,2.102E-10,1.741E-12
54534.758877,1.876E-10,2.083E-12
54536.98184,1.66E-10,1.72E-12
54539.663229,1.646E-10,1.531E-12
54541.758044,1.827E-10,1.903E-12
54544.322025,1.897E-10,1.84E-12
54546.533507,1.917E-10,2.29E-12
54548.955822,1.948E-10,1.453E-12
54551.050637,2.033E-10,1.853E-12
54554.05897,2.105E-10,1.953E-12
54555.984803,2.021E-10,1.84E-12
54558.774063,1.928E-10,1.395E-12
54561.453137,2.203E-10,2.212E-12
54563.365359,1.926E-10,1.879E-12
54565.343507,1.834E-10,1.732E-12
54567.414803,1.701E-10,1.903E-12
54569.655914,1.683E-10,1.408E-12
54572.582859,1.762E-10,1.75E-12
54574.411377,1.697E-10,1.766E-12
54577.092859,1.524E-10,1.761E-12
54579.448414,1.524E-10,2.036E-12
54581.487303,1.521E-10,2.001E-12
54583.573137,1.365E-10,1.643E-12
54586.451748,1.201E-10,1.51E-12
54588.572396,1.178E-10,1.463E-12
54591.424525,1.208E-10,1.377E-12
54593.517766,1.247E-10,1.622E-12
54597.601192,1.192E-10,1.436E-12
54600.068507,1.045E-10,1.811E-12
54602.417581,1.214E-10,1.405E-12
54604.380914,1.087E-10,1.173E-12
54607.389062,1.062E-10,1.324E-12
54609.026563,1.016E-10,1.331E-12
54611.392303,9.522E-11,1.358E-12
54613.895637,8.345E-11,1.231E-12
54617.204711,9.428E-11,1.547E-12
54619.36397,9.303E-11,1.527E-12
54621.392396,8.721E-11,1.46E-12
54623.903785,8.728E-11,1.427E-12
54625.727766,9.924E-11,1.616E-12
54628.198137,1.037E-10,1.406E-12
54630.357396,1.034E-10,1.349E-12
54633.110174,8.564E-11,1.231E-12
54635.394711,1.141E-10,1.664E-12
54637.359618,1.026E-10,1.004E-12
54639.401192,1E-10,1.386E-12
54642.398322,1.168E-10,1.242E-12
54644.491748,1.143E-10,1.318E-12
54647.304711,1.105E-10,1.493E-12
54649.221377,1.344E-10,1.392E-12
54651.822303,1.224E-10,1.581E-12
54654.123692,1.139E-10,1.306E-12
54657.064896,1.28E-10,1.684E-12
54659.1636,1.201E-10,1.29E-12
54661.43647,1.26E-10,1.394E-12
54664.054618,1.271E-10,1.48E-12
54666.026192,1.485E-10,1.404E-12
54667.288785,1.25E-10,1.568E-12
54670.619063,1.069E-10,1.499E-12
54672.577951,1.036E-10,1.627E-12
54675.242951,9.366E-11,1.498E-12
54677.2061,8.348E-11,1.199E-12
54679.304618,8.645E-11,1.315E-12
54681.747581,9.865E-11,1.505E-12
54684.820544,1.151E-10,1.562E-12
54687.151377,1.231E-10,1.528E-12
54689.310822,1.194E-10,1.468E-12
54691.408229,1.07E-10,1.527E-12
54693.369063,1.106E-10,1.8E-12
54696.845544,1.043E-10,1.481E-12
54699.148229,1.034E-10,1.075E-12
54700.972118,9.819E-11,1.31E-12
54703.181748,9.03E-11,1.178E-12
54705.472951,9.111E-11,1.37E-12
54706.714711,9.047E-11,1.168E-12
54768.371007,1.095E-10,1.463E-12
54770.194618,1.269E-10,1.366E-12
54770.263692,1.276E-10,1.622E-12
54770.73184,1.353E-10,1.94E-12
54771.312025,1.335E-10,1.299E-12
54771.709248,1.284E-10,1.335E-12
54772.085729,1.334E-10,1.589E-12
54772.675544,1.424E-10,1.447E-12
54772.687581,1.351E-10,1.397E-12
54773.2036,1.352E-10,1.429E-12
54773.612211,1.356E-10,2.414E-12
54774.115451,1.446E-10,1.767E-12
54774.592118,1.337E-10,1.974E-12
54775.096285,1.454E-10,1.594E-12
54775.108785,1.494E-10,1.415E-12
54775.504896,1.56E-10,2.116E-12
54776.007859,1.456E-10,1.67E-12
54776.554525,1.395E-10,1.812E-12
54777.0561,1.356E-10,1.783E-12
54777.067488,1.363E-10,1.693E-12
54777.533137,1.347E-10,2.552E-12
54777.966933,1.319E-10,1.388E-12
54778.512766,1.414E-10,3.223E-12
54778.909155,1.4E-10,1.365E-12
54779.492488,1.527E-10,2.919E-12
54779.890729,1.436E-10,1.771E-12
54779.930081,1.428E-10,1.354E-12
54780.472118,1.571E-10,5.272E-12
54780.990266,1.578E-10,1.549E-12
54781.386563,1.558E-10,2.114E-12
54781.958044,1.605E-10,1.545E-12
54782.433322,1.506E-10,2.656E-12
54782.441377,1.556E-10,1.679E-12
54783.0061,1.658E-10,1.555E-12
54783.413322,1.601E-10,3.165E-12
54784.123414,1.638E-10,1.814E-12
54784.770266,1.487E-10,1.343E-12
54784.928414,1.506E-10,1.639E-12
