Time,Flux,+-
52153.73184,2.568E-11,1.223E-12
52153.871007,2.398E-11,1.645E-12
52154.009063,2.516E-11,1.475E-12
52154.112859,2.431E-11,9.142E-13
52154.245081,2.312E-11,1.125E-12
52154.377488,2.175E-11,1.147E-12
52154.509618,2.379E-11,9.737E-13
52154.654988,2.489E-11,1.439E-12
52154.794433,2.38E-11,9.468E-13
52154.932859,2.671E-11,2.054E-12
52155.071285,2.724E-11,2.392E-12
52155.210266,2.949E-11,1.861E-12
52155.340081,2.716E-11,1.216E-12
52155.472581,2.444E-11,1.078E-12
52155.605266,2.679E-11,1.117E-12
52155.717859,2.708E-11,1.233E-12
52155.856655,2.995E-11,1.393E-12
52155.995544,2.51E-11,1.463E-12
52156.133877,2.781E-11,2.705E-12
52156.202766,2.607E-11,1.796E-12
52156.397951,2.456E-11,9.907E-13
52156.532674,2.661E-11,9.453E-13
52156.665451,2.769E-11,1.171E-12
52156.780544,2.587E-11,1.172E-12
52156.9186,2.648E-11,1.82E-12
52157.060822,2.701E-11,9.809E-13
52157.187674,2.718E-11,7.682E-13
52157.325266,2.713E-11,7.957E-13
52157.459155,2.815E-11,8.969E-13
52157.525266,2.798E-11,9.633E-13
52157.7036,3.031E-11,1.37E-12
52157.845451,2.918E-11,8.385E-13
52157.981562,2.741E-11,1.275E-12
52158.126007,2.593E-11,1.642E-12
52158.390451,2.717E-11,1.824E-12
52158.557211,2.803E-11,1.207E-12
52158.722674,2.888E-11,1.245E-12
52159.010451,2.622E-11,1.377E-12
52159.114988,2.647E-11,1.19E-12
52159.180637,2.722E-11,8.763E-13
52159.379618,2.598E-11,1.035E-12
52159.550174,2.626E-11,1.781E-12
52159.689618,2.635E-11,1.017E-12
52159.828322,2.883E-11,1.743E-12
52160.001192,2.828E-11,1.046E-12
52160.106007,2.631E-11,2.13E-12
52160.245266,2.826E-11,8.602E-13
52160.371562,2.897E-11,9.268E-13
52160.467766,2.365E-11,8.128E-13
52160.613044,2.558E-11,1.212E-12
52160.711192,2.591E-11,9.28E-13
52160.890174,2.547E-11,1.16E-12
52161.064711,2.577E-11,9.584E-13
52161.167766,2.762E-11,8.698E-13
52161.310914,2.823E-11,1.005E-12
52161.432581,2.684E-11,1.011E-12
52161.567674,2.611E-11,9.725E-13
52161.775266,2.718E-11,9.312E-13
52161.916192,2.572E-11,9.692E-13
52162.025914,2.84E-11,9.202E-13
52162.157951,3.014E-11,8.933E-13
52162.290544,2.796E-11,8.308E-13
52162.424896,2.743E-11,8.173E-13
52162.491933,2.954E-11,8.923E-13
52162.625729,2.725E-11,8.918E-13
52162.838692,2.848E-11,8.229E-13
52163.086563,2.63E-11,6.937E-13
52163.216192,2.809E-11,7.929E-13
52163.35934,2.542E-11,1.251E-12
52163.484711,2.576E-11,9.523E-13
52163.62184,2.226E-11,1.09E-12
52163.730544,2.107E-11,1.234E-12
52163.961192,2.222E-11,1.844E-13
52164.266007,2.252E-11,1.931E-13
52164.565637,2.337E-11,2.332E-13
52164.84684,2.256E-11,2.233E-13
52165.142581,2.281E-11,9.087E-13
52165.255266,2.064E-11,9.313E-13
52165.362859,2.121E-11,9.709E-13
52165.470359,2.083E-11,9.84E-13
52165.577581,1.993E-11,8.845E-13
52165.7161,2.147E-11,1.833E-12
52165.889248,1.994E-11,1.06E-12
52165.994803,1.774E-11,1.047E-12
52166.0036,1.903E-11,9.646E-13
52166.131655,1.998E-11,8.002E-13
52166.260914,1.995E-11,7.571E-13
52166.327211,2.058E-11,8.671E-13
52166.462581,2.097E-11,9.77E-13
52166.597303,2.014E-11,7.146E-13
52166.708785,1.957E-11,1.81E-12
52166.847118,2.096E-11,2.342E-12
52166.988322,1.889E-11,7.444E-13
52167.132211,2.175E-11,8.756E-13
52167.2711,2.153E-11,1.211E-12
52167.38684,2.251E-11,8.692E-13
52167.523044,2.328E-11,7.688E-13
52167.65934,2.342E-11,7.64E-13
52167.770637,2.29E-11,3.381E-12
52167.909711,2.632E-11,2.506E-12
52168.055266,2.678E-11,9.41E-13
52168.187118,2.737E-11,1.066E-12
52168.312118,2.662E-11,1.013E-12
52168.446748,2.712E-11,8.963E-13
52168.516285,2.662E-11,1.251E-12
52168.695174,2.494E-11,1.728E-12
52168.792488,2.337E-11,6.988E-13
52168.913414,2.257E-11,8.179E-13
52169.046007,2.132E-11,8.957E-13
52169.177951,2.159E-11,9.503E-13
52169.304155,2.004E-11,8.794E-13
52169.440451,2.063E-11,7.603E-13
52169.577211,2.277E-11,6.903E-13
52169.717118,2.036E-11,8.421E-13
52169.906285,2.275E-11,7.867E-13
52169.970544,2.187E-11,9.014E-13
52170.114433,2.228E-11,8.576E-13
52170.227396,2.158E-11,7.781E-13
52170.36397,2.14E-11,9E-13
52170.500822,2.119E-11,8.375E-13
52170.639248,2.097E-11,6.78E-13
52170.833044,2.332E-11,1.003E-12
52170.896192,2.273E-11,1.059E-12
52171.036377,2.027E-11,8.132E-13
52171.179525,1.936E-11,9.196E-13
52171.289155,2.02E-11,8.532E-13
52171.425174,1.774E-11,6.567E-13
52171.563785,1.943E-11,6.596E-13
52171.705729,1.904E-11,8.447E-13
52171.844063,1.659E-11,8.612E-13
52171.955914,1.853E-11,6.55E-13
52172.087859,1.871E-11,8.627E-13
52172.214525,1.789E-11,9.949E-13
52172.349433,1.794E-11,7.506E-13
52172.487118,1.753E-11,7.993E-13
52172.628785,1.959E-11,8.324E-13
52172.76147,1.927E-11,8.295E-13
52172.894063,1.876E-11,9.571E-13
52173.017766,2.1E-11,8.528E-13
52173.150914,2.343E-11,1.241E-12
52173.274525,2.136E-11,8.385E-13
52173.410081,2.06E-11,9.409E-13
52173.551192,2.253E-11,8.559E-13
52173.689803,2.631E-11,7.327E-13
52173.80897,2.46E-11,8.389E-13
52173.95434,2.157E-11,8.646E-13
52174.097674,2.261E-11,1.087E-12
52174.198785,1.883E-11,8.417E-13
52174.334988,2.563E-11,8.178E-13
52174.473229,2.145E-11,8.665E-13
52174.614525,2.183E-11,9.547E-13
52174.725359,2.379E-11,9.659E-13
52174.857488,2.262E-11,1.087E-12
52174.989988,2.221E-11,1.186E-12
52175.123785,2.061E-11,9.344E-13
52175.258877,1.929E-11,8.751E-13
52175.395359,2.054E-11,9.966E-13
52175.536933,2.186E-11,1.003E-12
52175.652396,2.368E-11,9.533E-13
52175.744711,2.245E-11,1.109E-12
52175.878785,2.528E-11,8.039E-13
52176.016007,2.342E-11,9.079E-13
52176.149988,2.186E-11,1.312E-12
52176.319618,2.423E-11,8.575E-13
52176.459248,2.483E-11,8.398E-13
52176.600174,2.588E-11,8.522E-13
52176.741748,2.342E-11,9.017E-13
52176.864896,2.41E-11,8.422E-13
52177.006933,2.27E-11,7.886E-13
52177.109155,2.257E-11,8.905E-13
52177.210729,2.442E-11,2.475E-12
52177.381562,2.161E-11,9.176E-13
52177.523137,2.428E-11,7.247E-13
52177.660637,2.203E-11,7.123E-13
52177.78397,2.249E-11,8.448E-13
52177.933044,1.966E-11,1.184E-12
52178.060822,2.365E-11,8.678E-13
52178.203507,2.208E-11,4.56E-12
52178.305266,2.288E-11,9.906E-13
52178.445544,2.063E-11,9.108E-13
52178.586285,2.096E-11,1.341E-12
52178.724062,2.108E-11,8.853E-13
52178.858507,2.111E-11,1.337E-12
52178.98934,2.268E-11,9.349E-13
52183.199063,2.824E-11,8.814E-13
52187.504618,3.093E-11,1.022E-12
52191.765822,3.73E-11,1.119E-12
52196.002859,3.033E-11,1.2E-12
52200.302766,2.891E-11,1.032E-12
52204.514618,2.992E-11,1.899E-12
52208.764155,3.023E-11,1.687E-12
52213.069155,2.972E-11,8.378E-13
52217.294896,2.445E-11,7.7E-13
52221.532766,2.866E-11,8.989E-13
52225.911562,2.444E-11,7.635E-13
52230.132581,2.846E-11,9.382E-13
52234.430914,2.328E-11,9.965E-13
52238.667118,2.315E-11,1.592E-12
52255.613322,3.665E-11,1.048E-12
52259.982396,3.05E-11,1.041E-12
52264.2836,3.011E-11,8.246E-13
52268.525729,3.96E-11,1.03E-12
52277.155266,2.867E-11,8.542E-13
52281.321933,3.293E-11,9.203E-13
52289.910266,2.794E-11,1.013E-12
52294.084711,3.135E-11,9.19E-13
52298.524155,2.903E-11,7.842E-13
52302.6911,3.083E-11,1.927E-12
52311.148044,2.124E-11,1.144E-12
52315.4986,3.17E-11,1.837E-12
52319.787488,2.773E-11,7.972E-13
52324.013507,2.711E-11,1.033E-12
52328.334525,3.029E-11,9.436E-13
52332.56434,2.721E-11,1.037E-12
52336.826285,2.445E-11,7.893E-13
52341.051748,2.775E-11,7.895E-13
52345.238044,2.495E-11,9.171E-13
52349.59684,2.269E-11,1.64E-12
52353.87897,1.57E-11,7.626E-13
52358.102488,2.729E-11,7.734E-13
52362.401377,2.838E-11,1.023E-12
52366.686192,2.431E-11,9.021E-13
52370.839896,2.529E-11,9.231E-13
